zipcode,sources,pdb_org_id,state,city,region,url,longitude,prefixes,latitude,pch_id,ix_id,country,address,name,iata,alternatenames,geo_id,org_id,pdb_id
,"['pdb', 'he']",791,Berkshire,,Europe,http://www.linx.net/,,"{'ipv4': ['195.66.236.0/22'], 'ipv6': ['2001:7f8:4:1::/64']}",,,417,GB,,LINX LON2,,['London Internet Exchange Ltd.'],,791,321
,"['pdb', 'he', 'pch']",791,,,Europe,http://www.linx.net,,"{'ipv4': ['195.66.244.0/24'], 'ipv6': ['2001:7f8:4:2::/64']}",,1332,359,GB,,LINX Manchester,MAN,['IXManchester'],,791,583
,"['pdb', 'he']",791,,,Africa,https://www.linx.net,,"{'ipv4': ['196.60.114.0/24'], 'ipv6': ['2001:43f8:16d0::/64']}",,,1762,KE,,LINX Nairobi,,[],,791,4231
,"['pdb', 'he', 'pch']",791,,,North America,https://www.linx.net/about/our-network/linx-nova/,,"{'ipv4': ['206.55.196.0/23'], 'ipv6': ['2001:504:31::/64']}",,1678,420,US,,LINX NoVA,IAD,"['LINX Northern Virginia, Ashburn, Reston and Manassas', 'LINX NoVa']",,791,777
,"['pdb', 'he']",791,North Lanarkshire,,Europe,http://www.linx.net,,"{'ipv4': ['195.66.246.0/24'], 'ipv6': ['2001:7f8:4:3::/64']}",,,371,GB,,LINX Scotland,,[],,791,745
,['he'],,,Vilnius,Europe,https://datalogistics.lt/en/litix/,25.28000,"{'ipv4': ['185.1.113.0/24'], 'ipv6': ['2001:7f8:c4::/48', '2a03:67e0:0:9::/64']}",54.63000,,942,LT,,LITIX,,[],593116,,
,['pdb'],169,,Luxembourg,Europe,http://www.lix.lu,6.22000,"{'ipv4': ['193.168.127.0/24'], 'ipv6': []}",49.62000,,422,LU,,LIX,,['Luxemburg Internet Exchange'],2960316,169,77
LV-1050,"['pdb', 'he']",806,,Riga,Europe,http://www.lix.lv,,"{'ipv4': ['62.63.142.0/24'], 'ipv6': []}",,,423,LV,Perses 2,LIX-LV,,['Latvian Internet Exchange'],456172,806,383
,['he'],,,Vilnius,Europe,http://www.lixp.lt/en/,25.28000,"{'ipv4': ['193.200.209.0/25', '185.1.92.0/24'], 'ipv6': ['2a06:5600::/48', '2001:7f8:b4::/48']}",54.63000,,424,LT,,LIXP Vilnius,,[],593116,,
,['he'],,,Haarlem,Europe,https://www.ll-ix.com,,"{'ipv4': ['5.101.92.0/22', '5.189.254.0/24'], 'ipv6': ['2001:678:4fc::/48', '2a04:bc40:1dc5:1::/64', '2a04:bc40:1dc5:2::/64', '2a04:bc40:1dc5:3::/64']}",,,1258,PL,,LL-IX,,[],,,
,"['pdb', 'he', 'pch']",20382,,Targoviste,Europe,https://www.lnk-ix.net/,25.41101,"{'ipv4': ['185.1.128.0/24'], 'ipv6': ['2a0d:f407::/64', '2001:7f8:d3::/64']}",44.92196,2114,991,RO,,LNK-IX,,[],665024,20382,2501
,['pdb'],115,Berkshire,,Europe,https://www.lonap.net,,"{'ipv4': ['195.35.120.0/24'], 'ipv6': []}",,,1081,GB,,LONAP Multicast,,[],,115,2801
,['he'],,,The Hague,Europe,https://lsix.net,4.23983,"{'ipv4': [], 'ipv6': []}",52.07174,,1053,NL,,LSIX,,[],2747373,,
,"['pdb', 'he', 'pch']",625,Esch-sur-Alzette,Luxembourg,Europe,https://www.lu-cix.lu/,6.22000,"{'ipv4': ['188.93.170.0/23'], 'ipv6': ['2001:7f8:4c::/64', '2001:7f8:4c::/48']}",49.62000,1234,441,LU,,Luxembourg Commercial Internet Exchange,LUX,"['Luxembourg Internet Exchange', 'LU-CIX']",2960316,625,297
,"['pdb', 'he']",14612,,,Africa,http://www.ispa-drc.cd,,"{'ipv4': ['196.60.64.0/24', '196.49.68.0/23'], 'ipv6': []}",,,1082,,,LUBIX,,['Lubumbashi internet exchange point'],,14612,2722
,"['pdb', 'he']",26089,Hovedstaden,,Europe,https://ix.labitat.dk/,,"{'ipv4': ['185.0.29.0/24'], 'ipv6': ['2001:7f8:149:1ab::/64']}",,,1763,DK,,LabIX,,['Labitat Internet Exchange'],2618425,26089,4193
94539-7654,"['pdb', 'he', 'pch']",27311,CA,Fremont,North America,https://lambda-ix.net,,"{'ipv4': ['149.112.26.0/24'], 'ipv6': ['2a0f:607:1070::/64']}",,2298,1435,US,48233 Warm Springs Blvd,Lambda Internet Exchange,,['Lambda-IX'],5350734,27311,3634
,['pch'],,,Vientiane,Asia-Pacific,,102.57000,"{'ipv4': ['172.16.96.0/24', '172.16.97.0/24'], 'ipv6': []}",17.95000,1283,425,LA,,Lao National Internet Center,,[],1651944,,
,"['pdb', 'pch']",25945,,,Europe,https://lsix.net,,"{'ipv4': ['185.1.32.0/24'], 'ipv6': ['2001:7f8:8f::/48']}",,2227,194,NL,,LayerSwitch Internet Exchange,,['LSIX'],,25945,1308
LS10 1JQ,"['pdb', 'he', 'pch']",2850,Western Yorkshire,Leeds,Europe,http://ixleeds.net,,"{'ipv4': ['91.234.18.0/24', '91.217.231.0/24'], 'ipv6': ['2001:7f8:67::/64', '2001:7f8:67:9::/64']}",,1232,426,GB,11-15 Hunslet Road,Leeds Internet Exchange,LBA,"['IX Leeds', 'IXLeeds']",2644688,2850,435
,['pch'],,,Maseru,Africa,,27.50110,"{'ipv4': ['196.223.24.0/24'], 'ipv6': []}",-29.32630,1925,427,LS,,Lesotho Internet Exchange Point,,[],932505,,
,['pch'],,,Monrovia,Africa,,-10.80272,"{'ipv4': ['196.223.44.0/24'], 'ipv6': ['2a06:5600::/48']}",6.31617,1897,429,LR,,Liberia Internet Exchange Point,ROB,[],2274895,,
,"['pdb', 'he', 'pch']",9423,North of France,,Europe,http://www.lillix.fr,,"{'ipv4': ['193.34.197.128/25', '193.34.197.0/24'], 'ipv6': ['2001:7f8:6d::/64']}",,1854,430,FR,,Lillix,,['Northern France and Eurometropolis GIX'],,9423,881
127083,"['pdb', 'he']",600,Russian Federation,Moscow,Europe,https://linxdatacenter.com/,,"{'ipv4': ['185.1.162.0/24'], 'ipv6': []}",,,1141,RU,8 Marta 14,Linxdatacenter-IX,,['Linxdatacenter Internet Exchange'],524901,600,3072
LT-06145,"['pdb', 'pch']",4538,Vilnius,Vilnius,Europe,http://www.lixp.lt/en/,,"{'ipv4': ['185.1.92.0/24'], 'ipv6': ['2001:7f8:b4::/48']}",,1576,431,LT,,Lithuania Internet Exchange,VNO,"['LIXP', 'Lithuanian Internet eXchange Point']",593116,4538,526
,"['pdb', 'he', 'pch']",824,,Vilnius,Europe,http://is.lt/,25.28000,"{'ipv4': ['193.219.13.64/26'], 'ipv6': ['2001:778:0:1001::/64']}",54.63000,926,432,LT,,Lithuanian Internet service providers exchange unit,,"['LIPTAM', 'Lietuvos Interneto paslaugų tiekėjų apsikeitimo mazgu']",593116,824,400
02231,"['pdb', 'pch']",12713,,Vilnius,Europe,https://datalogistics.lt/en/litix/,,"{'ipv4': ['185.1.113.0/24'], 'ipv6': ['2001:7f8:c4::/64']}",,2043,433,LT,,Lithuanian peering center,,['Litix'],593116,12713,542
,"['pdb', 'he', 'pch']",115,Berkshire,London,Europe,https://www.lonap.net/,-0.45000,"{'ipv4': ['5.57.80.0/22', '195.35.120.0/24'], 'ipv6': ['2001:7f8:17::/64', '2001:7f8:17::/48']}",51.48000,64,438,GB,,London Network Access Point,LHR,"['London Access Point', 'LoNAP', 'LONAP']",2643743,115,53
,['he'],,,Frankfurt,Europe,https://locix.online,8.68000,"{'ipv4': ['185.1.166.0/23'], 'ipv6': ['2001:7f8:f2:e1::/64']}",50.12000,,1723,DE,,LocIX Frankfurt,,[],2925533,,
,['he'],,,Meppel,Europe,https://locix.online,6.12895,"{'ipv4': [], 'ipv6': []}",52.71164,,1634,NL,,LocIX Netherlands,,[],2750947,,
,"['pdb', 'he', 'pch']",19220,,,Europe,https://locix.online,,"{'ipv4': ['185.1.155.0/24'], 'ipv6': ['2a0c:b641:701::/64']}",,2197,1083,DE,,Local Internet Exchange Düsseldorf,,"['LocIX Dusseldorf', 'LOCIX Dusseldorf']",,19220,2730
,"['pdb', 'he', 'pch']",19220,,,Europe,"['http://www.opencarrier.eu/', 'https://locix.online']",,"{'ipv4': ['185.1.166.0/23', '194.54.93.0/25'], 'ipv6': ['2001:7f8:f2:e1::/64', '2001:7f8:3a:e202::/64']}",,2069,435,,,Local Internet Exchange Frankfurt,FRA2,"['OCIX Frankfurt', 'LOCIX Frankfurt']",,19220,2084
,"['pdb', 'pch']",19220,,,Europe,https://locix.online,,"{'ipv4': ['185.1.138.0/24'], 'ipv6': ['2a0c:b641:700::/64']}",,2156,1030,NL,,Local Internet Exchange Netherlands,,['LOCIX Netherlands'],,19220,2601
,['pch'],,,Lodz,Europe,,19.45600,"{'ipv4': [], 'ipv6': []}",51.75920,1238,436,PL,,Lodz Internet Exchange,,[],3093133,,
,['pch'],,,London,Europe,,-0.45000,"{'ipv4': ['195.66.224.0/21', '195.66.236.0/22'], 'ipv6': ['2001:7f8:4::/64']}",51.48000,62,437,GB,,London Internet Exchange,LHR,[],2643743,,
90017,"['pdb', 'he', 'pch']",32,CA,Los Angeles,North America,https://www.nyiix.net/locations/nyiix-la/,,"{'ipv4': ['198.32.146.0/24'], 'ipv6': ['2001:504:a::/64']}",,297,439,US,,Los Angeles International Internet Exchange,,"['NYIIX Los Angeles', 'New York International Internet eXchange - Los Angeles']",5368361,32,23
,['pch'],,,Lubumbashi,Africa,,27.43215,"{'ipv4': ['196.60.64.0/32'], 'ipv6': []}",-11.67533,1909,1084,CD,,Lubumbashi Internet Exchange,FBM,[],922704,,
,"['pdb', 'he', 'pch']",34869,,Lusaka,Africa,http://lusakaixp.co.zm,28.28428,"{'ipv4': ['196.223.2.0/24'], 'ipv6': ['2001:43f8:140::/64']}",-15.41639,2346,440,ZM,,Lusaka IXP,LUN,"['LuIXP', 'Lusaka Internet Exchange Point']",909137,34869,615
,"['pdb', 'he', 'pch']",22504,,Lviv,Europe,http://ix.lviv.ua,24.04498,"{'ipv4': ['185.1.134.0/24'], 'ipv6': ['2001:7f8:d8::/48']}",49.85754,2208,992,UA,,Lviv Internet Exchange,,['LVIV-IX'],702550,22504,2553
,"['pdb', 'he', 'pch']",752,Auvergne-Rhône-Alpes,,Europe,https://www.franceix.net,,"{'ipv4': ['77.95.71.0/24'], 'ipv6': ['2001:7f8:47:47::/64']}",,71,443,FR,,Lyon Internet Exchange,LYS,"['France-IX AURA', 'FranceIX Lyon and Grenoble', 'Lyonix']",,752,69
,['pch'],,,New Jersey,North America,,-74.17000,"{'ipv4': ['198.32.42.0/24', '198.32.224.0/24'], 'ipv6': []}",40.72000,315,448,US,,MAGPI Gigapop,,[],5012194,,
,"['pdb', 'he', 'pch']",12531,,Fort-de-France,Latin America,https://www.renater.fr/martinix,-61.13883,"{'ipv4': ['194.254.208.128/27'], 'ipv6': []}",14.64886,1899,450,MQ,,MARTINIX,,['Martinix'],3570675,12531,1127
,['he'],,,Zeewolde,Europe,https://wiki.mch2022.org/IXP,,"{'ipv4': ['185.1.248.0/24'], 'ipv6': ['2001:7f8:12f::/64']}",,,1635,NL,,MCHIXP,,[],2743997,,
,['he'],,,Jakarta,Asia-Pacific,http://www.napinfo.co.id,106.82944,"{'ipv4': ['119.110.115.0/24', '119.110.116.0/23', '119.110.118.0/24'], 'ipv6': ['2404:c000:4004::/64']}",-6.17444,,1636,ID,,MCIX,,[],1642911,,
,"['pdb', 'he']",2486,,,Europe,http://www.moldtelecom.md,,"{'ipv4': ['193.17.78.0/24'], 'ipv6': ['2001:7f8:6a::/64']}",,,452,,,MD-IX,,['Internet eXchange Moldova'],,2486,392
79936,['pdb'],10277,TX,El Paso,,https://mdcdatacenters.com/,-106.309928,"{'ipv4': ['149.112.48.0/24'], 'ipv6': ['2001:504:127::/64']}",31.750001,,1724,US,11455 Cedar Oak Dr,MEX-IX El Paso,,[],5520993,10277,4091
78501-4800,"['pdb', 'he', 'pch']",10277,TX,McAllen,North America,http://www.mdcdatacenters.com,,"{'ipv4': ['206.71.142.0/24'], 'ipv6': ['2620:3b:6000::/64']}",,2002,453,US,422 S 11th St200 S 10th St,MEX-IX McAllen,,['MEX-IX'],4709796,10277,2036
101,['pdb'],14435,,Antananarivo,Africa,http://www.mgix.mg,47.508453,"{'ipv4': ['196.223.41.0/24'], 'ipv6': ['2001:43f8:a10::/48']}",-18.880804,,473,MG,Zone GalaxyAndraharo,MGIX,,['Madagascar Global Internet eXchange'],1070940,14435,1335
,['he'],,,Antananarivo,Africa,http://www.mgix.mg,,"{'ipv4': ['196.223.41.0/24'], 'ipv6': ['2001:43f8:a10::/64']}",,,454,MG,,MGIX,,[],1070940,,
,"['pdb', 'he']",30505,,,Asia-Pacific,https://maharlikaix.ph,,"{'ipv4': ['103.121.64.0/24'], 'ipv6': ['2400:efa0::/64']}",,,1764,PH,,MHK-IX,,['Maharlika Internet Exchange'],,30505,4167
,['pdb'],20737,,,North America,https://whitehats.net/internet-exchange,,"{'ipv4': ['136.175.224.0/24'], 'ipv6': ['2602:fcf6:f9::/64']}",,,1336,,,MI-IX,,[],,20737,3399
,['he'],,,Milan,Europe,https://www.minap.it/,9.17000,"{'ipv4': ['185.1.114.0/24'], 'ipv6': ['2001:7f8:c5::/48']}",45.45000,,943,IT,,MINAP,,[],3173435,,
,"['pdb', 'he']",7562,,Ulaanbaatar,Asia-Pacific,https://www.gemnet.mn,106.86346,"{'ipv4': ['103.8.60.0/24'], 'ipv6': ['2401:d600:0:aa::/64']}",47.90882,,944,MN,,MISPA-IXP,,['MISPA internet exchange point'],2028462,7562,2407
,"['pdb', 'he', 'pch']",8077,,Blantyre,Africa,http://www.mispa.org.mw/,35.00000,"{'ipv4': ['196.223.27.0/24', '196.49.72.0/24'], 'ipv6': ['2001:43f8:13a0::/64', '2001:43f8:380::/64']}",-15.78333,1029,457,MW,,Malawi IXP,BLZ,"['MIX-BT', 'Malawi Internet Exchange (MIX)']",931755,8077,727
40127,"['pdb', 'he']",3207,IT,Bologna,Europe,https://www.mix-it.net,11.363497,"{'ipv4': ['185.1.231.0/24'], 'ipv6': ['2001:7f8:101:13::/64']}",44.508512,,1497,IT,"Viale Aldo Moro, 52",MIX-IT Bologna,,['Milan Internet Exchange'],3181928,3207,3730
,"['pdb', 'he']",3207,Palermo,,Europe,https://www.mix-it.net,,"{'ipv4': ['185.1.186.0/24'], 'ipv6': ['2001:7f8:101:7::/64', '2001:7f8:101::/64']}",,,1265,IT,,MIX-IT Palermo,,['Milan Internet Exchange'],,3207,3290
,['he'],,,Yangon,Asia-Pacific,https://mmix.net.mm,96.02942,"{'ipv4': ['103.116.194.0/24', '103.103.194.0/24'], 'ipv6': ['2001:df3:1300:f000::/64', '2001:df3:1300::/64']}",16.90377,,912,MM,,MMIX,,[],1298824,,
620075,"['pdb', 'he', 'pch']",228,Sverdlovsk Oblast,Ekaterinburg,Europe,http://www.msk-ix.ru/en/ix/ekt,,"{'ipv4': ['194.85.107.0/24'], 'ipv6': ['2001:7f8:20:301::107:0/128', '2001:7f8:20:301::/64']}",,190,460,RU,,MSK-IX Ekaterinburg,,['MSK-IX Ekaterinburg (former EKT-IX)'],1486209,228,350
,"['pdb', 'he', 'pch']",228,,Kazan,Europe,http://www.msk-ix.ru/en/ix/kzn,49.10889,"{'ipv4': ['194.190.119.0/24'], 'ipv6': ['2001:7f8:20:801::119:0/128', '2001:7f8:20:801::/64']}",55.81749,1223,461,RU,,MSK-IX Kazan,,['MSK-IX Kazan (former KZN-IX)'],551487,228,398
,"['pdb', 'he', 'pch']",228,Russian Federation,Moscow,Europe,http://www.msk-ix.ru/en,,"{'ipv4': ['195.208.208.0/21'], 'ipv6': ['2001:7f8:20:101::/64']}",,191,462,RU,,MSK-IX Moscow,,[],524901,228,100
630007,"['pdb', 'he', 'pch']",228,,Novosibirsk,Europe,http://www.msk-ix.ru/en/ix/nsk,,"{'ipv4': ['193.232.87.0/24'], 'ipv6': ['2001:7f8:20:401::87:0/128', '2001:7f8:20:401::/64']}",,192,463,RU,14 Serebrennikovskaya str,MSK-IX Novosibirsk,,['MSK-IX Novosibirsk (former NSK-IX)'],1496747,228,223
LV-1050,"['pdb', 'pch']",228,,Riga,Europe,http://www.msk-ix.ru/en/ix/rix,,"{'ipv4': ['193.232.244.0/24'], 'ipv6': ['2001:7f8:20:1101::/64']}",,2027,464,LV,Zakusalas krastmala 1,MSK-IX Riga,,[],456172,228,1748
,"['pdb', 'he', 'pch']",228,,Rostov-on-Don,Europe,http://www.msk-ix.ru/en/ix/rnd,39.82000,"{'ipv4': ['193.232.140.0/24'], 'ipv6': ['2001:7f8:20:501::140:0/128', '2001:7f8:20:501::/64']}",47.25000,1046,465,RU,,MSK-IX Rostov-on-Don,,['MSK-IX Rostov-on-Don (former RND-IX)'],501175,228,380
,['pdb'],228,Sankt-Peterburg,,Europe,http://www.msk-ix.ru/en/ix/spb,,"{'ipv4': ['194.226.100.0/23', '194.226.102.0/23'], 'ipv6': ['2001:7f8:20:201::/64', '2001:7f8:20:202::/64']}",,,466,RU,,MSK-IX Saint-Petersburg,,['MSK-IX Saint-Petersburg (former SPB-IX)'],498817,228,107
,"['pdb', 'he', 'pch']",228,,Samara,Europe,http://www.msk-ix.ru/en/ix/smr,50.45000,"{'ipv4': ['193.232.135.0/24'], 'ipv6': ['2001:7f8:20:601::/64']}",53.25000,193,467,RU,,MSK-IX Samara,,['MSK-IX Samara (former SMR-IX)'],499099,228,379
,['pch'],,,St. Petersburg,Europe,,30.30000,"{'ipv4': ['194.226.102.0/23'], 'ipv6': ['2001:7f8:20:201::/64']}",59.93000,195,468,RU,,MSK-IX St. Petersburg,,[],498817,,
,"['pdb', 'he', 'pch']",228,,Stavropol,Europe,http://www.msk-ix.ru/en/ix/stw,41.96670,"{'ipv4': ['194.85.177.0/24', '194.85.177.0/25'], 'ipv6': ['2001:7f8:20:901::/64']}",45.05000,1384,469,RU,,MSK-IX Stavropol,,['MSK-IX Stavropol (former STW-IX)'],482283,228,580
,"['pdb', 'he', 'pch']",228,,Vladivostok,Europe,http://www.msk-ix.ru/en/ix/vlv,131.89999,"{'ipv4': ['193.232.136.0/24', '193.232.136.0/25'], 'ipv6': ['2001:7f8:20:701::/64']}",43.12000,1044,470,RU,,MSK-IX Vladivostok,,['MSK-IX Vladivostok (former VLV-IX)'],2013348,228,378
,"['pdb', 'he']",25144,TX,Dallas,North America,http://www.mus-ix.net/index.php,,"{'ipv4': ['74.200.144.0/24'], 'ipv6': ['2607:f928:144::/64']}",,,1142,US,,MUS-IX,,['MIDSOUTH U.S. Internet Exchange'],4684888,25144,2830
,"['pdb', 'he']",23115,,Amsterdam,Europe,https://www.as208751.net/vix.html,4.77000,"{'ipv4': ['45.135.151.96/27'], 'ipv6': ['2a06:e881:6703:1::/64']}",52.30000,,1143,NL,,MVIX,,['Master Virtual Internet Exchange'],2759794,23115,3076
63000,"['pdb', 'he']",491,,Cyberjaya,Asia Pacific,https://www.mynap.my/,,"{'ipv4': ['103.229.35.0/24'], 'ipv6': ['2001:dea:c000::/112']}",,,1056,MY,"43000 Jalan APECCyberjaya, Selangor Darul Ehsan",MYNAP,,['Malaysia Network Access Point (MYNAP)'],6930887,491,2715
,"['pdb', 'he', 'pch']",199,WI,Madison,North America,http://kb.wisc.edu/ns/page.php?id=6636,,"{'ipv4': ['144.92.233.224/28', '144.92.233.224/27'], 'ipv6': ['2607:f388:0:2200::/64']}",,303,474,US,,Madison Internet Exchange,,['MadIX'],5261457,199,89
,"['pdb', 'pch']",549,,,Asia-Pacific,http://www.myix.my,,"{'ipv4': ['218.100.44.0/24'], 'ipv6': ['2001:de8:10::/48']}",,601,476,MY,,Malaysia Internet Exchange,KUL,['MyIX'],,549,250
,"['pdb', 'he', 'pch']",33038,,,,https://mvixp.org/,,"{'ipv4': ['103.55.161.0/24'], 'ipv6': ['2001:dec:c000::/64']}",,2313,1637,,,Maldives Internet Exchange,MLE,['MVIXP'],,33038,3987
,"['pdb', 'he', 'pch']",20064,,Bamako,Africa,http://www.mlix.ml,-8.13560,"{'ipv4': ['196.60.46.0/24'], 'ipv6': []}",12.61255,2019,886,ML,"12°37'54.2""N 8°01'39.0""W",Mali IXP,BKO,"['MLIX', ""Point d'échange du Mali""]",2460596,20064,2665
,"['pdb', 'he', 'pch']",23229,,,Europe,https://www.mn-ix.com,,"{'ipv4': ['77.69.248.0/24'], 'ipv6': ['2001:1a40:10::/64']}",,2132,1029,BH,,Manama IX,,"['Manama-IX', 'Manama Internet Exchange (MN-IX)']",,23229,2631
,"['pdb', 'he', 'pch']",6749,,Ulaanbaatar,Asia-Pacific,https://datacenter.gov.mn,106.86346,"{'ipv4': ['103.17.108.0/23'], 'ipv6': []}",47.90882,1587,456,MN,,Mangolian Internet Exchange and Mangolian National Data Center,,"['Mongolian Internet Exchange & Mongolian National Data Center', 'MIX MNDC']",2028462,6749,607
,"['pdb', 'he', 'pch']",11335,,,North America,http://www.mbix.ca/,,"{'ipv4': ['206.72.208.0/24'], 'ipv6': ['2001:504:26::/64']}",,1316,479,CA,,Manitoba Internet Exchange,YWG,['MBIX'],,11335,703
,"['pdb', 'pch']",26517,,,Europe,https://manxix.im,,"{'ipv4': ['185.1.178.0/24'], 'ipv6': ['2001:7f8:fb::/64']}",,2240,1222,,,ManxIX,,[],,26517,3192
,"['pdb', 'he', 'pch']",16928,,,Asia-Pacific,https://mariix.net,,"{'ipv4': ['103.115.192.0/23', '103.115.193.0/24'], 'ipv6': ['2001:de9:4000::/48', '2001:de9:4000::/64']}",,2054,885,GU,,Mariana Islands Internet Exchange,,['MARIIX'],,16928,2301
,"['pdb', 'he']",33109,,Elche,Europe,https://ix.mario.gdn,,"{'ipv4': [], 'ipv6': ['2a0e:46c4:28c0::/64']}",,,1638,ES,,Mario IX,,[],2518559,33109,4002
,"['pdb', 'he', 'pch']",8978,,,North America,https://www.mass-ix.net,,"{'ipv4': ['206.53.143.0/24'], 'ipv6': ['2001:504:47::/64']}",,1077,481,US,,Massachusetts Internet Exchange,BVY,"['MASS-IX', 'Mass-IX', 'MASS IX, Boston/Massachusetts Internet Exchange']",,8978,1086
,['pch'],,,Jakarta,Asia-Pacific,,106.82944,"{'ipv4': ['119.110.117.0/24'], 'ipv6': ['2404:c000:4004::/64']}",-6.17444,1263,482,ID,,Matrix Cable System Internet Exchange,JKT,[],1642911,,
,"['pdb', 'he']",3213,,,Asia-Pacific,https://www.napinfo.co.id,,"{'ipv4': ['103.80.94.0/23'], 'ipv6': ['2404:c000:4006::/64']}",,,1639,ID,,Matrix Internet Exchange (MIX),,[],1642911,3213,3952
,"['pdb', 'he', 'pch']",15416,,,Africa,http://www.mixp.org/,,"{'ipv4': ['196.223.0.0/24'], 'ipv6': ['2001:43f8:270:d0d0::/64']}",,156,483,MU,,Mauritius Internet Exchange,MRU,"['MIXP', 'Mauritius Internet Exchange Point']",,15416,1508
,"['pdb', 'he', 'pch']",13310,,Simferopol,Europe,http://m-ix.net/,34.10240,"{'ipv4': ['193.34.200.128/25'], 'ipv6': []}",44.95210,2224,444,RU,,Media-IX,,['M-IX'],693805,13310,1210
,"['pdb', 'he']",2763,,Moscow,Europe,http://megafon.ru,37.60000,"{'ipv4': ['62.89.200.0/23'], 'ipv6': []}",55.75000,,484,RU,,MegaFon-IX,,[],524901,2763,1582
,['pdb'],13167,NC,Charlotte,North America,https://megaport.com,,"{'ipv4': ['206.53.169.0/26'], 'ipv6': ['2606:a980:0:6::/64']}",,,1799,US,,MegaIX Charlotte,,['Megaport MegaIX Charlotte'],4460243,13167,4298
,"['pdb', 'he', 'pch']",13167,Singapore,Singapore,Asia-Pacific,https://megaport.com,,"{'ipv4': ['103.41.12.0/22'], 'ipv6': ['2001:ded::/48']}",,1915,488,SG,,MegaPort IX Singapore,"QPG, SIN","['Megaport MegaIX Singapore', 'MegaIX Singapore']",1880252,13167,965
,"['pdb', 'he', 'pch']",13167,,,Asia-Pacific,https://megaport.com,,"{'ipv4': ['43.243.22.0/23'], 'ipv6': ['2001:dea:0:40::/64']}",,1879,489,NZ,,MegaPort-IX Auckland,SYD,"['Megaport MegaIX Auckland', 'MegaIX Auckland']",,13167,984
,"['pdb', 'he', 'pch']",13167,,,Europe,https://www.ecix.net/,,"{'ipv4': ['194.9.117.0/24'], 'ipv6': ['2001:7f8:8:5::/64']}",,81,268,DE,,Megaport Berlin IX,"FRA, SXF","['ECIX Berlin', 'ECIX-BER', 'European Commercial Internet Exchange Berlin']",,13167,209
,"['pdb', 'he', 'pch']",13167,,,North America,https://megaport.com,,"{'ipv4': ['206.53.174.0/24'], 'ipv6': ['2606:a980:0:7::/64']}",,2005,490,US,,Megaport Dallas,,"['MegaIX Dallas', 'Megaport MegaIX Dallas']",,13167,1180
,"['pdb', 'he', 'pch']",13167,,,Europe,https://www.ecix.net/,,"{'ipv4': ['194.146.118.0/24'], 'ipv6': ['2001:7f8:8::/64']}",,82,269,DE,,Megaport Düsseldorf IX,,"['ECIX-DUS', 'ECIX Dusseldorf', 'European Commercial Internet Exchange Duesseldorf']",,13167,91
,"['pdb', 'he', 'pch']",13167,,,Europe,https://www.ecix.net,,"{'ipv4': ['62.69.146.0/23'], 'ipv6': ['2001:7f8:8:20::/64']}",,1663,270,DE,,Megaport Frankfurt IX,,"['European Commercial Internet Exchange Frankfurt', 'ECIX-FRA', 'ECIX Frankfurt']",,13167,676
,"['pdb', 'he', 'pch']",13167,Hamburg,Hamburg,Europe,https://www.ecix.net/,,"{'ipv4': ['193.42.155.0/24'], 'ipv6': ['2001:7f8:8:10::/64']}",,1052,271,DE,,Megaport Hamburg IX,"FRA, HAM","['European Commercial Internet Exchange Hamburg', 'ECIX Hamburg', 'ECIX-HAM']",2911298,13167,291
,['pch'],,,Hong Kong,Asia-Pacific,,114.18000,"{'ipv4': ['103.48.48.0/23'], 'ipv6': ['2001:def::/48']}",22.33000,2006,491,CN,,Megaport Hong Kong,,[],1819729,,
,"['pdb', 'he', 'pch']",13167,,,North America,https://www.megaport.com,,"{'ipv4': ['206.53.170.0/24'], 'ipv6': ['2606:a980:0:3::/64']}",,1956,492,US,,Megaport IX Ashburn,,"['Megaport MegaIX Ashburn', 'MegaIX Ashburn']",,13167,1178
,"['pdb', 'he', 'pch']",13167,,,Asia-Pacific,https://megaport.com,,"{'ipv4': ['103.26.70.0/24'], 'ipv6': ['2001:dea:0:20::/64']}",,1957,493,AU,,Megaport IX Brisbane,SYD,"['Megaport MegaIX Brisbane', 'MegaIX Brisbane']",,13167,781
,"['pdb', 'he', 'pch']",13167,CA,,North America,https://megaport.com,,"{'ipv4': ['206.53.172.0/24'], 'ipv6': ['2606:a980:0:5::/64']}",,1932,494,US,,Megaport IX Los Angeles,BUR,"['MegaIX Los Angeles', 'Megaport MegaIX Los Angeles']",,13167,1175
,"['pdb', 'he', 'pch']",13167,,,Asia-Pacific,https://megaport.com,,"{'ipv4': ['103.26.71.0/24'], 'ipv6': ['2001:dea:0:30::/64']}",,1958,495,AU,,Megaport IX Melbourne,SYD,"['Megaport MegaIX Melbourne', 'MegaIX Melbourne']",,13167,779
,"['pdb', 'he', 'pch']",13167,,,Asia-Pacific,https://megaport.com,,"{'ipv4': ['202.12.243.0/24'], 'ipv6': ['2001:dea:0:50::/64']}",,1959,496,AU,,Megaport IX Perth,SYD,"['MegaIX Perth', 'Megaport MegaIX Perth']",,13167,1235
,"['pdb', 'he', 'pch']",13167,,,North America,https://megaport.com,,"{'ipv4': ['206.53.171.0/24'], 'ipv6': ['2606:a980:0:4::/64']}",,2008,499,US,,Megaport IX Seattle,SEA,"['MegaIX Seattle', 'Megaport MegaIX Seattle']",,13167,1174
