asciiname,admin2_code,elevation,longitude,dem,feature_code,name,geoname_id,admin1_code,feature_class,population,admin3_code,geo_id,country_code,cc2,admin4_code,latitude,alternatenames
San Juan,7268975,7,-66.10572,11,PPLC,San Juan,4568127,127,P,418140,,4568127,PR,,,18.46633,"['caparra', 'ciudad de puerto rico', 'gorad san-khuan', 'portorico', 'prico', 'puerto rico', 'sju', 'saint iuan', 'saint john de porto rico', 'sainte jean de porto-rico', 'san chouan', 'san chuanas', 'san huan', 'san ian de porto rico', 'san ioanni', 'san jean de portorico', 'san juan', 'san juan batista de puerto rico', 'san juan bautistade de puerto rico', 'san juan de puerto rico', 'san khuan', 'san xoan', 'san xoán', 'san xuan', 'san-juano', 'san-khuan', 'sanhuana', 'the city of saint john', 'ville de porto-rico', 'ville de sainte jean de porto rico', 'can van', 'saenhwan', 'san hwn', 'san khwan', 'san-khuani', ""sana hu'ana"", 'sana huraana', 'sanfuan', 'sanhuan', 'sheng hu an', 'σαν χουάν', 'горад сан-хуан', 'сан хуан', 'сан-хуан', 'սան խուան', 'סן חואן', 'سان خوآن', 'سان خوان', 'सान हुआन', 'সান হুৱান', 'ਸਾਨ ਹੁਆਨ', 'சான் வான்', 'ซานฮวน', 'სან-ხუანი', 'サンフアン', '圣胡安', '산후안', '샌환']"
Memphis,157,78,-90.04898,84,PPLA2,Memphis,4641239,TN,P,655770,,4641239,US,,,35.14953,"['gorad memfis', 'mem', 'memfis', 'memfisa', 'memphis', 'memphis tennesiae', 'menfis', 'mémfis', 'mênfis', 'memfis', 'memhpis', 'memphisa', 'mempiseu', 'mempisi', 'menfisu', 'meng fei si', 'mmfys', 'mmfys  tnsy', 'mmpys', 'μέμφις', 'горад мемфіс', 'мемфис', 'мемфіс', 'մեմֆիս', 'ממפיס', 'מעמפיס', 'ممفيس', 'ممفیس', 'ممفیس، تنسی', 'میمفس، ٹینیسی', 'मेम्फिस', 'মেম্ফিস', 'மெம்ஃபிஸ்', 'เมมฟิส', 'მემფისი', 'メンフィス', '孟菲斯', '孟非斯', '멤피스']"
Nashville,037,170,-86.78444,171,PPLA,Nashville,4644585,TN,P,530852,,4644585,US,,,36.16589,"['bna', 'french lick', 'gorad nashvil', 'nachville', 'nasburgum', 'nashboro', 'nashborough', 'nashfile', 'nashvil', 'nashvill', 'nashville', 'nashville-davidson', 'nashwil', 'nasvelis', 'nasvil', 'nasvila', 'nasvilo', 'naŝvilo', 'našvila', 'našvėlis', 'nehshvill', 'neshvil', 'nesvil', 'nesvilis', 'nesvill', 'neşvill', 'nešvilis', ""n'yasabhila"", ""n'yasbhila"", ""n'yasbhilla"", 'na shen wei er', 'na shu wei er', 'naesyubil', 'nashfyl', 'nasshubiru', 'nasvil', 'nesavhila', 'neshvili', 'nshwyl', 'νάσβιλ', 'горад нашвіл', 'нашвил', 'нашвилл', 'нашвілл', 'нешвил', 'нэшвилл', 'նեշվիլ', 'נאשוויל', 'ناشفيل', 'ناشولے', 'نشویل', 'نیشویل، ٹینیسی', 'नाश्विल्', 'नॅशव्हिल', 'न्याश्भिल', 'न्यास्भिल्ल', 'ন্যাশভিল', 'நாஷ்வில்', 'แนชวิลล์', 'ნეშვილი', 'ナッシュビル', '納殊維爾', '纳什维尔', '내슈빌']"
Allen,085,201,-96.67055,205,PPL,Allen,4670300,TX,P,98143,,4670300,US,,,33.10317,"['alen', 'allen', 'aln', 'alyn', 'ален', 'аллен', 'آلن', 'ألين', 'ایلن، ٹیکساس', 'അല്ലെൻ']"
Austin,453,149,-97.74306,165,PPLA,Austin,4671654,TX,P,931830,,4671654,US,,,30.26715,"['aus', 'austin', 'austino', 'austinopolis', 'aŭstino', 'gorad oscin', 'montopolis', 'ostin', 'ostina', 'ostinas', 'ostins', 'waterloo', 'ao si ting', 'asatina', 'astin', 'astina', 'astyn  tgzas', 'awstn', 'ke shi dian', 'oseutin', 'ostina', 'ostʼini', 'osutin', 'xxstin', 'ώστιν', 'горад осцін', 'остин', 'остін', 'օստին', 'אוסטין', 'אסטין', 'آستین، تگزاس', 'آسٹن', 'آسٹن، ٹیکساس', 'أوستن', 'अस्टिन', 'अस्तिन', 'आस्टिन्', 'ऑस्टिन', 'অস্টিন', 'ਆਸਟਿਨ', 'ஆஸ்டின்', 'ഓസ്റ്റിൻ', 'ออสติน', 'ოსტინი', 'ኦስቲን፣ ቴክሳስ', 'ᎠᏍᏘᏂ', 'オースティン', '奧斯汀', '柯士甸', '오스틴']"
Bryan,041,114,-96.36996,116,PPLA2,Bryan,4677008,TX,P,82118,,4677008,US,,,30.67436,"['brajan', 'bryan', 'cfd', 'beulaieon', 'brayan  tgzas', 'bryan', 'bu lai en', 'buraian', 'брайан', 'брајан', 'برائن، ٹیکساس', 'برایان، تگزاس', 'بريان', 'ブライアン', '布賴恩', '브라이언']"
Carrollton,113,161,-96.89028,163,PPL,Carrollton,4679195,TX,P,133168,,4679195,US,,,32.95373,"['carrollton', 'karolton', 'karoltonas', 'karrolton', 'kerrolton', 'ka luo er dun', 'kaeleolteon', 'karwltwn', 'krwltwn  tgzas', 'kyaroruton', 'каролтон', 'карролтон', 'керролтон', 'كارولتون', 'کرولتون، تگزاس', 'کیرولٹن', 'کیرولٹن، ٹیکساس', 'കരോൾട്ടൺ', 'キャロルトン', '卡羅爾頓', '캐럴턴']"
Dallas,113,128,-96.80667,139,PPLA2,Dallas,4684888,TX,P,1300092,,4684888,US,,,32.78306,"['dfw', 'dalas', 'dalasa', 'dalasas', 'dallas', 'dallas shaary', 'dallasium', 'gorad dalas', 'ntalas', 'da la si', 'daelleoseu', 'dailasa', 'dalas', 'dalasa', 'dalasi', 'dallas', 'dallasa', 'dallaseu', 'darasu', 'delasa', 'talas', 'ντάλας', 'горад далас', 'далас', 'даллас', 'даллас шаары', 'դալաս', 'דאלאס', 'دالاس', 'داللاس', 'داڵاس', 'ڈیلاس', 'डॅलस', 'डैलस', 'ডালাস', 'ਡਾਲਸ', 'ડલ્લાસ', 'டாலஸ்', 'డల్లాస్', 'ഡാളസ്', 'แดลลัส', 'ဒါးလတ်စ်မြို့', 'დალასი', 'ዳላስ', 'ダラス', '達拉斯', '달라스', '댈러스']"
Fort Worth,439,199,-97.32085,203,PPLA2,Fort Worth,4691930,TX,P,833319,,4691930,US,,,32.72541,"['arx vorthensis', 'camp worth', 'ftw', 'fort gouorth', 'fort uehrt', 'fort uert', 'fort uurt', 'fort vort', 'fort worth', 'fort-owert', 'fort-uehrt', 'fort-vort', 'fortverta', 'fortvortas', 'fortvērta', 'gorad fort-uehrt', 'f xrtweirth', 'forata varatha', 'fotowasu', 'fwrt wwrth', 'fwrt wwrth  tgzas', 'phorta oyartha', 'phorta vartha', 'portʼ-uerti', 'poteuwoseu', 'pwrt wwrt', 'vort kottai', 'wo si bao', 'φορτ γουόρθ', 'горад форт-уэрт', 'форт ворт', 'форт уърт', 'форт уэрт', 'форт-ворт', 'форт-уэрт', 'ֆորտ-ուերտ', 'פורט וורת', 'فورت وورث', 'فورت وورث، تگزاس', 'فورٹ ورتھ', 'فورٹ ورتھ، ٹیکساس', 'फोर्ट वर्थ', 'ফোর্ট ওয়ার্থ', 'ਫ਼ੋਰਟ ਵਰਥ', 'வொர்த் கோட்டை', 'ഫോർട്ട് വർത്ത്', 'ฟอร์ตเวิร์ท', 'ფორტ-უერთი', 'フォートワース', '沃思堡', '포트워스']"
Garland,113,168,-96.63888,174,PPL,Garland,4693003,TX,P,236897,,4693003,US,,,32.91262,"['duck creek', 'embree', 'garland', 'garlandas', 'garlend', 'girljanda', 'gallaendeu', 'garando', 'garlnd  tgzas', 'gharland', 'jia lan', 'гарланд', 'гарленд', 'гирлянда', 'ґарланд', 'غارلاند', 'گارلند، تگزاس', 'گارلینڈ', 'گارلینڈ، ٹیکساس', 'ഗാർലന്റ്', 'ガーランド', '加蘭', '갈랜드']"
Houston,201,12,-95.36327,30,PPLA2,Houston,4699066,TX,P,2296224,,4699066,US,,,29.76328,"['chiouston', 'gorad khjustan', 'hou', 'hiu-su-tun', 'hiustonas', 'hiû-sṳ̂-tûn', 'hjuston', 'hjustona', 'hjūstona', 'houston', 'houston city', 'hustonia', 'hyuston', ""kh'juston"", 'khjustn', 'khjuston', ""hi'ustana"", 'hiustʼoni', 'hiws tan', 'hiyustan', 'hou si dun', 'husatana', 'hyuseuteon', 'hyustan', 'hyustana', 'hyusuton', 'hywstn', 'hywstwn', 'xiu si dun', 'ywstwn', 'χιούστον', 'горад хюстан', 'хьюстон', 'хюстон', 'хюстън', 'хјустон', 'հյուստոն', 'היוסטן', 'יוסטון', 'هيوستن', 'هیوستون', 'ھیووستن', 'ہywsٹn', 'ہیوسٹن', 'ह्युस्टन', 'হিউস্টন', 'ਹੂਸਟਨ', 'હ્યુસ્ટન', 'ஹியூஸ்டன்', 'హ్యూస్టన్', 'ഹ്യൂസ്റ്റൺ', 'ฮิวสตัน', 'ဟူစတန်မြို့', 'ჰიუსტონი', 'ሂውስተን', 'ヒューストン', '休斯敦', '休斯頓', '侯斯頓', '휴스턴']"
Irving,113,147,-96.94889,151,PPL,Irving,4700168,TX,P,236607,,4700168,US,,,32.81402,"['rving', 'erving', 'irving', 'irvingas', 'abingu', 'ayrfyngh', 'ayrwyng  tgzas', 'eobing', 'ou wen', 'ірвінг', 'ервинг', 'ирвинг', 'ървинг', 'ارونگ، ٹیکساس', 'ايرفينغ', 'ایروینگ، تگزاس', 'എർവിങ്', 'アービング', '歐文', '어빙']"
Katy,201,42,-95.8244,44,PPL,Katy,4702732,TX,P,16158,,4702732,US,,,29.78579,"['kejti', 'katy', 'kyty  tgzas', 'кејти', 'كاتي', 'کیتی، تگزاس']"
Lewisville,121,160,-96.99417,161,PPL,Lewisville,4706057,TX,P,104039,,4706057,US,,,33.04623,"[""l'juisvill"", 'lewisville', 'luisvil', 'liu yi si wei er', 'lu-iseubil', 'lwysfyl', 'lwyzwl', 'ruisubiru', 'луисвил', 'льюисвилл', 'لوئیس\u200cویل، تگزاس', 'لويسفيل', 'لویزول', 'لیوسویل، ٹیکساس', 'ലൂയിസ്\u200cവിൽ', 'ルイスビル', '刘易斯维尔', '루이스빌']"
McAllen,215,37,-98.23001,42,PPL,McAllen,4709796,TX,P,140269,,4709796,US,,,26.20341,"['mfe', 'mak-allen', 'makalen', 'mcallen', 'maekaelleon', 'mai ka lun', 'makalyn', 'makkaren', 'мак-аллен', 'макален', 'מקאלן', 'ماكالين', 'مک ایلن، ٹیکساس', 'مک\u200cآلن', 'マッカレン', '麦卡伦', '매캘런']"
Plano,085,203,-96.69889,207,PPL,Plano,4719457,TX,P,283558,,4719457,US,,,33.01984,"['planas', 'planom', 'plejno', 'plejnou', 'blanw', 'peulleino', 'planw', 'plenea', 'pleno', 'plynw', 'pu lai nuo', 'pureino', 'планом', 'плейно', 'плейноу', 'плејно', 'פלאנו', 'بلانو', 'پلانو', 'پلانو، ٹیکساس', 'پلینو', 'प्लेनो', 'പ്ലേനോ', 'プレイノ', '普莱诺', '플레이노']"
Richardson,113,192,-96.72972,195,PPL,Richardson,4722625,TX,P,110815,,4722625,US,,,32.94818,"['ricardsonas', 'richardson', 'ričardsonas', 'licheodeuseun', 'richadoson', 'rychardswn  tgzas', 'rytshardswn', 'ричардсон', 'річардсон', 'ريتشاردسون', 'رچرڈسن', 'ریچاردسون، تگزاس', 'റിച്ചാർഡ്സൺ', 'リチャードソン', '리처드슨']"
San Antonio,029,198,-98.49363,202,PPLA2,San Antonio,4726206,TX,P,1469845,,4726206,US,,,29.42412,"['gorad san-antonia', 'sat', 'san antonijus', 'san antonio', 'san antonio de bejar', 'san antoniyo', 'san antònio', 'san-antonio', 'sanantonio', 'sanctus antonius', 'can antoniyo', 'saen-antonio', 'saina entoniyo', 'san antoniyo', 'san antwnyw', ""san'antonio"", 'san-antʼonio', ""sana antoni'o"", 'sena amtoniyo', 'sheng an dong ni ao', 'σαν αντόνιο', 'горад сан-антоніа', 'сан антонио', 'сан-антонио', 'сан-антоніо', 'սան անտոնիո', 'סאן אנטאניא', 'סן אנטוניו', 'سان آنتونیو', 'سان أنطونيو', 'سان انٹونیو', 'सॅन अँटोनियो', 'सैन एन्टोनियो', 'স্যান অ্যান্টোনিও', 'ਸਾਨ ਆਂਤੋਨੀਓ', 'சான் அந்தோனியோ', 'శాన్ అంటోనియో', 'സാൻ അന്റോണിയോ', 'แซนแอนโทนีโอ', 'სან-ანტონიო', 'サンアントニオ', '圣安东尼奥', '聖安東尼奧', '샌안토니오']"
Spring,201,37,-95.41716,38,PPL,Spring,4733624,TX,P,54298,,4733624,US,,,30.07994,"['springtaun', 'aspryng  tgzas', 'sbryngh', 'seupeuling', 'спрингтаун', 'اسپرینگ، تگزاس', 'سبرينغ', 'سپرنگ، ٹیکساس', '스프링']"
Ashburn,107,90,-77.48749,89,PPL,Ashburn,4744870,VA,P,43511,,4744870,US,,,39.04372,"['ashbern', 'ashburn', 'farmville', 'farmwell', 'old farmwell', 'aesyubeon', 'ashbrn  wyrjynya', 'ashbwrn', 'ашберн', 'ашбърн', 'آشبورن', 'اشبرن، ویرجینیا', '애슈번']"
Ashland,085,65,-77.47998,67,PPL,Ashland,4744905,VA,P,7503,,4744905,US,,,37.75903,"['ashland', 'eshland', 'slash cottage', 'slashes', 'ешланд', 'ایشلنڈ، ورجینیا']"
Culpeper,047,126,-77.99666,128,PPLA2,Culpeper,4754966,VA,P,17557,,4754966,US,,,38.47318,"['culpeper', 'fairfax', 'kalpeper', 'kalapepara', 'karupepa', 'ku er pei po', 'kwlbybr', 'калпепер', 'كولبيبر', 'कलपेपर', 'カルペパー', '库尔佩珀']"
Herndon,059,110,-77.3861,111,PPL,Herndon,4763793,VA,P,24568,,4763793,US,,,38.96955,"['kherndon', 'hrndn  wyrjynya', 'hyrndwn', 'херндон', 'هرندن، ویرجینیا', 'هيرندون']"
Manassas,683,93,-77.47527,94,PPLA2,Manassas,4771401,VA,P,41764,,4771401,US,,,38.75095,"['mnz', 'manasas', 'manassa junction', 'manassas', 'manassas city', 'ma na sa si', 'manasas', 'manasas  wrjynya', 'manasasu', 'mnass  wyrjynya', 'манасас', 'манассас', 'ماناساس', 'ماناساس، ورجینیا', 'مناسس، ویرجینیا', 'マナサス', '馬納薩斯']"
Norfolk,710,2,-76.28522,15,PPLA2,Norfolk,4776222,VA,P,246393,,4776222,US,,,36.84681,"['gorad norfalk', 'norfok', 'norfolk', 'norfolk city', 'norfolka', 'norfolkas', 'norfolko', 'orf', 'narfwk  wrjynya', 'nofoku', 'nopeog', 'nuo fu ke', 'nwrfwk  wyrjynya', 'nwrfwlk', 'nwrpwq', 'горад норфалк', 'норфок', 'норфолк', 'נורפוק', 'نارفوک، ورجینیا', 'نورفولك', 'نورفوک، ویرجینیا', 'ნორფოლკი', 'ノーフォーク', '諾福克', '노퍽']"
Reston,059,100,-77.3411,102,PPL,Reston,4781530,VA,P,58404,,4781530,US,,,38.96872,"['reston', 'thornton station', ""thornton's station"", 'wiehle', 'resuton', 'rstwn  wyrjynya', 'рестон', 'رستون، ویرجینیا', 'レストン']"
Richmond,760,64,-77.46026,68,PPLA,Richmond,4781708,VA,P,220289,,4781708,US,,,37.55376,"['gorad rychmand', 'manchester', 'none such', 'ric', 'richmond', 'richmond city', 'richmund', 'ricmonda', 'ricmondas', 'ricmondia', 'ricmonds', 'ritsmont', 'ričmonda', 'ričmondas', 'ričmonds', ""shoccoe's"", 'shockoe', 'li shi man', 'lichimeondeu', 'lie zhi wen', 'rchmnڈ', 'ricamanda', 'ricmand', 'ricmant', 'ritchimondo', 'rychmwnd', 'rychmwnd  wyrjynya', 'rytshmwnd', 'ryzmwnd', 'ρίτσμοντ', 'горад рычманд', 'ричмонд', 'ричмънд', 'ռիչմոնդ', 'ריצמונד', 'ريتشموند', 'رچمنڈ', 'رچمنڈ، ورجینیا', 'ریچموند', 'ریچموند، ویرجینیا', 'रिचमंड', 'रिचमन्ड', 'रिच्मन्ड्', 'ரிச்மண்ட்', 'リッチモンド', '列治文', '里士满', '리치먼드']"
Sandston,087,51,-77.31581,51,PPL,Sandston,4784352,VA,P,7571,,4784352,US,,,37.52348,"['fairfield', 'sandston']"
Sterling,107,89,-77.4286,90,PPL,Sterling,4787534,VA,P,27822,,4787534,US,,,39.00622,"['guilford', 'guilford station', 'loudoun', 'old sterling', 'sterling', 'sturling', 'whaleys store', 'стерлинг', 'стърлинг']"
Vienna,059,109,-77.26526,111,PPL,Vienna,4791160,VA,P,16522,,4791160,US,,,38.90122,"['ayr hill', 'vienna', 'vijena', 'vu~ina', 'wyana  wrjynya', 'вијена', 'ویانا، ورجینیا', 'ヴィーナ']"
Altoona,153,291,-93.46466,288,PPL,Altoona,4846757,IA,P,16984,90690,4846757,US,,,41.64416,"['altuna', 'a er tu na', 'altwna', 'altwna  aywwa', 'алтуна', 'آلتونا، آیووا', 'ألتونا', 'ალტუნა', '阿尔图纳']"
Bettendorf,163,173,-90.51569,173,PPL,Bettendorf,4848489,IA,P,35505,93420,4848489,US,,,41.52448,"['behttendorf', 'betendorf', 'bei teng duo fu', 'bettenadorpha', 'btndrf  aywwa', 'bytyndwrf', 'бетендорф', 'бэттендорф', 'بتندرف، آیووا', 'بيتيندورف', 'بیٹنڈورف، آئیووا', 'बेट्टेनडॉर्फ', 'ბეტენდორფი', '贝滕多夫']"
Davenport,163,180,-90.57764,182,PPLA2,Davenport,4853423,IA,P,102582,,4853423,US,,,41.52364,"['dvn', 'davehnport', 'davenport', 'dehvenport', 'da wen bo te', 'dabenpoto', 'daebeunpoteu', 'dafnbwrt', 'dbnpwrt', 'devhenaporta', 'dwnpwrt  aywwa', 'давенпорт', 'давэнпорт', 'дэвенпорт', 'דבנפורט', 'دافنبورت', 'دونپورت، آیووا', 'ڈیونپورٹ، آئیووا', 'डॅव्हेनपोर्ट', 'แดเวนพอร์ต', 'ダベンポート', '達文波特', '대븐포트']"
Des Moines,153,266,-93.60911,264,PPLA,Des Moines,4853828,IA,P,210330,92409,4853828,US,,,41.60054,"['dsm', 'de moinas', 'de moins', 'de mojn', 'de moyn', 'de-mojn', 'dehs mojns', 'demoina', 'des moines', 'gorad deh-mojn', 'monachopolis', 'nte moin', 'de mayne', 'de mei yin', ""de mo'ina"", 'de-moini', 'demoin', 'des mvane', 'dh mwyn', ""di mo'ina"", 'di mxyn', 'dimoin', 'dmwyn  aywwa', 'dy mwyn', 'dy mwyn  ayywwa', 'ti moyin', 'ντε μόιν', 'горад дэ-мойн', 'де мойн', 'де мојн', 'де-мойн', 'дэс мойнс', 'դե մոյն', 'דה מוין', 'دموین، آیووا', 'دي موين', 'دی موین، آئیووا', 'ڈس موئنس', 'डे माय्ने', 'डेस् म्वाने', 'दि मोइन', 'दे मॉईन', 'டி மொயின்', 'ดิมอยน์', 'დე-მოინი', 'デモイン', '德梅因', '디모인']"
Sioux City,193,366,-96.40031,364,PPLA2,Sioux City,4876523,IA,P,82821,93925,4876523,US,,,42.49999,"['kota sioux', 'sux', 'siouks siti', 'su siti', 'su-siti', 'su cheng', 'su siti', 'sushiti', 'susiti', 'sw syty', 'sw syty  aywwa', 'sywks syty', 'сиоукс сити', 'су сити', 'су-сити', 'су-сіті', 'סו סיטי', 'سو سیتی، آیووا', 'سيوكس سيتي', 'سیو سٹی، آئیووا', 'सू सिटी', 'スーシティ', '蘇城', '수시티']"
Waterloo,013,261,-92.34296,263,PPLA2,Waterloo,4880889,IA,P,68460,94597,4880889,US,,,42.49276,"['alo', 'uatehrlu', 'vaterlo', 'voterlu', 'waterloo', 'u~otaru', 'votarlu', 'watrlw', 'watrlw  aywwa', 'woteollu', 'wwtrlw', 'ватерло', 'вотерлу', 'уатэрлу', 'ווטרלו', 'واترلو', 'واترلو، آیووا', 'واٹرلو، آئیووا', 'वॉटर्लू', 'ウォータールー', '워털루']"
Aurora,089,207,-88.32007,210,PPL,Aurora,4883817,IL,P,200661,03025,4883817,US,,,41.76058,"['auz', 'aurora', 'avrora', 'аврора']"
Chicago,031,179,-87.65005,180,PPLA2,Chicago,4887398,IL,P,2720546,14000,4887398,US,,,41.85003,"['chi', 'cekaga', 'chi-ka-ko', 'chi-kâ-kô', 'chicago', 'chicagu', 'chikago', 'cikaga', 'cikago', 'cikaqo', 'e-chicago', 'gorad chykaga', 'kikako', 'shikago', 'sicagum', 'sikago', 'the windy city', 'tsikago', 'windy city', 'chikhako', 'cikago', 'cikako', 'shikago', 'shkagw', 'shykaghw', 'shykagw', 'shykajw', 'shyqgw', 'sikago', 'sikkagea', 'syqgw', 'zhi jia ge', 'çikago', 'çikaqo', 'ĉikago', 'čikaga', 'čikago', 'čikāga', 'čėkaga', 'şikago', 'σικάγο', 'горад чыкага', 'чикаго', 'чикаґо', 'չիկագո', 'שיקאגא', 'שיקגו', 'شيكاجو', 'شيكاغو', 'شکاگو', 'شیکاگو', 'شیکاگۆ', 'ܫܝܩܓܘ', 'शिकागो', 'শিকাগো', 'ਸ਼ਿਕਾਗੋ', 'சிகாகோ', 'చికాగో', 'ಶಿಕಾಗೊ', 'ഷിക്കാഗോ', 'ชิคาโก', 'ရှီကာဂိုမြို့', 'ჩიკაგო', 'ሺካጎ', 'ᓰᖄᑯ', 'ṣìkágò', 'シカゴ', '芝加哥', '시카고', '𐍃𐌾𐌹𐌺𐌰𐌲𐍉']"
Elk Grove Village,031,209,-87.97035,209,PPL,Elk Grove Village,4890925,IL,P,33238,23243,4890925,US,,,42.00392,"['elk grouv vilidz', 'elk grove', 'elk grove village', 'elka grobha bhileja', 'qryt alk ghrwf', 'елк гроув вилиџ', 'ایلک گروو گاؤں، الینوائے', 'قرية إلك غروف', 'एल्क ग्रोभ भिलेज']"
Lombard,043,219,-88.00784,224,PPL,Lombard,4900373,IL,P,43797,83947,4900373,US,,,41.88003,"[""babock's grove"", 'lombard', 'lombarda', 'lwmbard', 'ломбард', 'لومبارد', 'لومبارڈ، الینوائے', 'लोम्बार्ड']"
Oak Brook,043,202,-87.92895,204,PPL,Oak Brook,4904277,IL,P,8091,83947,4904277,US,,,41.83281,"['oak brook', 'oakbrook', 'ouk bruk', 'qho', 'awk brwk', 'oka bruka', 'оук брук', 'أوك بروك', 'ओक ब्रूक']"
Hammond,089,183,-87.50004,188,PPL,Hammond,4921100,IN,P,77614,54414,4921100,US,,,41.58337,"['hammond', 'hohman', 'khammond', 'khamond', 'state line', 'ha meng de', 'haemeondeu', 'hamondo', 'hamwnd', 'hmwnd  ayndyana', 'хаммонд', 'хамонд', 'هاموند', 'هموند، ایندیانا', 'ہیمونڈ، انڈیانا', 'ハモンド', '哈蒙德', '해먼드']"
Noblesville,057,233,-86.0086,236,PPLA2,Noblesville,4924198,IN,P,59093,54198,4924198,US,,,40.04559,"['noblsvil', 'nobulsvil', 'noburuzubiru', 'ноблсвил', 'нобълсвил', 'ノーブルズビル']"
South Bend,141,211,-86.25001,213,PPLA2,South Bend,4926563,IN,P,101516,61128,4926563,US,,,41.68338,"['big saint joseph station', 'flexuvium australe', 'gorad saut-bend', 'sbn', ""saint joseph's"", 'saut bend', 'saut bendas', 'saut-bend', 'south bend', 'southold', 'the bend', 'nan ben de', 'sauseubendeu', 'sausubendo', 'sawth bnd', 'sawth bnd  ayndyana', 'горад саўт-бенд', 'саут бенд', 'саут-бенд', 'סאות בנד', 'ساؤتھ بینڈ، انڈیانا', 'ساوث بند', 'ساوث بند، ایندیانا', 'サウスベンド', '南本德', '사우스벤드']"
Billerica,017,73,-71.26895,79,PPL,Billerica,4930577,MA,P,39904,05805,4930577,US,,,42.55843,"['billerica', 'billerica centre', 'billerica village', 'billerika', 'billirrikey', 'shawshine', 'birerika', 'bylryka  masachwst', 'биллерика', 'بیلریکا، ماساچوست', 'ビレリカ']"
Boston,025,14,-71.05977,38,PPLA,Boston,4930956,MA,P,667137,07000,4930956,US,,,42.35843,"['bos', 'baston', 'boston', 'bostona', 'bostonas', 'bostone', 'bostonia', 'bostono', 'bostons', 'bostun', 'bostún', 'gorad bostan', 'mushauwomuk', 'old boston', 'po-su-tun', 'pokekona', 'pô-sṳ-tun', 'shawmut', 'shawmutt', 'shawnnut', 'totant', 'tramount', 'tremont', 'trimountain', 'trimountaine', 'vostoni', 'wahstoronon:ke', 'wahstoronòn:ke', 'wastok', 'bastan', 'bastana', 'bausatana', 'beasrraൺ', 'bo shi dun', 'boseuteon', 'bostan', 'bostana', 'bostʼoni', 'bosuton', 'bwstn', 'bwstwn', 'bxstan', 'pastan', 'βοστωνη', 'βοστώνη', 'бостон', 'бостън', 'горад бостан', 'բոստոն', 'באסטאן', 'בוסטון', 'بوستون', 'بوسطن', 'بوسٹن', 'بۆستن', 'ܒܘܣܛܘܢ', 'बस्तन', 'बास्टन्', 'बॉस्टन', 'बोस्टन', 'বস্টন', 'ਬੌਸਟਨ', 'பாஸ்டன்', 'బోస్టన్', 'ಬಾಸ್ಟನ್', 'ബോസ്റ്റൺ', 'บอสตัน', 'བོ་སེ་ཊོན།', 'ဘော့စတွန်မြို့', 'ბოსტონი', 'ቦስቶን', 'ボストン', '波士頓', '波士顿', '보스턴']"
Cambridge,017,5,-71.10561,13,PPL,Cambridge,4931972,MA,P,110402,11000,4931972,US,,,42.3751,"['cambridge', 'cambridge i massachusetts', 'cantabrigia', 'gorad kembrydzh', 'kehmbridzh', 'keimbridza', 'keimbridža', 'keimpritz', 'kejmbridzh', 'kembridz', 'kembridzas', 'kembridzh', 'kembridžas', 'kembrigo', 'kembrizh', 'kembriĝo', 'mishawum', 'new town', 'new towne', 'newtown', 'newtowne', 'old cambridge', 'jian qiao', 'kambrydj', 'keimbeuliji', 'kembrija', 'kempirij', 'kenburijji', 'khem bridc', 'kmbryj  masachwst', 'qyymbrydg', 'κέιμπριτζ', 'горад кембрыдж', 'кеймбридж', 'кембридж', 'кембриж', 'кембриџ', 'кембриҷ', 'кэмбридж', 'քեմբրիջ', 'קיימברידג', 'קעמברידזש', 'كامبريدج', 'کمبریج، ماساچوست', 'کیمبرج، میساچوسٹس', 'केंब्रिज', 'கேம்பிரிஜ்', 'เคมบริดจ์', 'ケンブリッジ', '剑桥', '케임브리지']"
