latitude,feature_class,geoname_id,feature_code,admin2_code,admin3_code,elevation,dem,cc2,alternatenames,asciiname,geo_id,name,admin1_code,admin4_code,population,longitude,country_code
43.29695,P,2995469,PPLA,13,133,0,28,,"[""gorad marsel'"", 'mrs', 'marseggia', 'marsegia', 'marseglia', 'marseilla', 'marseille', 'marseilles', 'marsej', 'marseja', 'marsejlo', 'marsel', ""marsel'"", 'marsela', 'marsele', 'marselha', 'marselis', 'marsella', 'marsella - marseille', 'marselye', 'marsey', 'marseya', 'marseļa', 'marsiella', 'marsigghia', 'marsiglia', 'marsiho', 'marsilha', 'marsilia', 'marsilija', 'marsilya', 'marsylia', 'marsylijo', 'marsèja', 'marsêle', 'marsêy', 'massalia', 'massilia', 'ma sai', 'maleuseyu', 'mar se', 'mar sæy', 'marcey', 'marsaiya', 'marsela', 'marseli', 'marsy', 'marsylya', 'marsylz', 'maruseiyu', 'mrsylya', 'mrsyy', 'μασσαλία', 'горад марсель', 'марсель', 'марсеј', 'марсељ', 'марсилия', 'մարսել', 'מארסיי', 'מרסיי', 'مارسيليا', 'مارسی', 'مارسیلز', 'مارسێی', 'مرسيليا', 'मार्सेल', 'मार्सैय', 'மர்சேய்', 'มาร์เซ', 'มาร์แซย์', 'မာဆေးမြို့', 'მარსელი', 'ማርሴ', 'マルセイユ', '马赛', '마르세유']",Marseille,2995469,Marseille,93,13055,794811,5.38107,FR
48.64026,P,2995916,PPL,91,913,0,78,,"['marcoussis', 'markussi', 'ma er ku xi', 'маркусси', 'маркуссі', '马尔库西']",Marcoussis,2995916,Marcoussis,11,91363,7756,2.23858,FR
48.74345,P,2996752,PPL,78,782,0,154,,"['magneio', 'magny', ""magny-l'essart"", 'magny-les-hameaux', 'malliacum', ""man'i-le-amo"", 'port-de-la-montagne', 'маньи-ле-амо', 'маньї-ле-амо']",Magny-les-Hameaux,2996752,Magny-les-Hameaux,11,78356,9203,2.06154,FR
45.74846,P,2996944,PPLA,69,691,0,173,,"['gorad lijon', 'lys', 'leon do roine', 'león do roine', 'lio', 'lion', 'liona', 'lionas', 'lione', 'lioni', 'liono', 'liun', 'liyon', 'lió', 'lión', 'lugdunum', 'lyon', 'lyons', 'li ang', 'li yng', ""li'om"", ""li'ona"", 'lion', 'liong', 'lioni', 'liyon', 'lyom', 'lywn', 'riyon', 'λυών', 'горад ліён', 'лион', 'ліон', 'լիոն', 'ליאן', 'ליון', 'ليون', 'لیون', 'لیۆن', 'ल्यों', 'ਲਿਓਂ', 'ଲିଓନ', 'லியோன்', 'ลียง', 'ལི་ཡོང་།', 'လီယွန်းမြို့', 'ლიონი', 'ልዮን', 'リヨン', '里昂', '리옹']",Lyon,2996944,Lyon,84,69123,472317,4.84671,FR
45.83744,P,2998277,PPL,69,691,0,409,,"['limone', 'limonest', 'лимоне', 'лімоне']",Limonest,2998277,Limonest,84,69116,2984,4.7718,FR
50.63297,P,2998324,PPLA,59,595,0,27,,"[""gorad lil'"", 'insula', 'lil', 'lil', 'lila', 'lile', 'lilis', 'lill', ""lill'"", 'lilla', 'lille', 'lillo', 'rijsel', 'risel', 'rysel', 'li er', 'lil', 'lil.', 'lila', 'lili', 'lly', 'lyl', 'riru', 'λιλ', 'горад ліль', 'лил', 'лилль', 'лілль', 'լիլ', 'ליל', 'للی', 'ليل', 'لیل', 'लील', 'ਲੀਲ', 'லீல்', 'ลีล', 'ლილი', 'リール', '里尔', '里爾', '릴']",Lille,2998324,Lille,32,59350,228328,3.05858,FR
43.50243,P,3000284,PPL,13,131,0,121,,"['les mille', 'les milles']",Les Milles,3000284,Les Milles,93,13001,0,5.38576,FR
48.52894,P,3012834,PPL,67,676,0,143,,"[""il'kirsh-graffenshtaden"", ""il'kirsh-graffenstaden"", 'ilkirkh grafenshtaden', 'illkirch', 'illkirch-grafenstaden', 'illkirch-graffenshaharen', 'illkirch-graffenstaden', 'illkirich-graffestade', 'akyrtsh', 'aylykyr  grfanstdan', 'ilkileusyugeulapenseutaden', 'irukirushu=gurafensutaden', 'yi er ji er ke ge la fang si ta dang', 'íllkírich-gràffestàde', 'ількірш-граффенстаден', 'илкирх графенштаден', 'илькирш-граффенстаден', 'илькирш-граффенштаден', 'إكيرتش', 'ایلکیرش-گرافن\u200cشتادن', 'ایلیکیر، گرفانستدان', 'イルキルシュ＝グラフェンスタデン', '伊尔基尔克格拉方斯塔当', '일키르슈그라펜스타덴']",Illkirch-Graffenstaden,3012834,Illkirch-Graffenstaden,44,67218,27261,7.71523,FR
45.17155,P,3014728,PPLA2,38,381,218,215,,"['gnb', ""gorad grehnobl'"", 'gratianopolis', 'grelibre', 'grenobel', 'grenobl', ""grenobl'"", 'grenoble', 'grenoblis', 'grenoblo', 'grenobul', 'grenòble', 'nkrenompl', 'qroenobl', 'qrönobl', 'ge lei nuo bu er', 'geuleunobeul', 'ghrwnwbl', 'granobala', 'grenobala', 'grenobla', 'grenobli', 'grnwbl', 'grwnwbl', 'grynwbl', 'gurunoburu', 'kiranopil', 'γκρενόμπλ', 'горад грэнобль', 'грeнобль', 'гренобл', 'гренобль', 'гренобъл', 'գրենոբլ', 'גרנובל', 'גרענאבלע', 'غرونوبل', 'گرونوبل', 'گرینوبل', 'ग्रेनोबल', 'ग्रेनोब्ल', 'গ্রনোবল', 'கிரனோபிள்', 'გრენობლი', 'グルノーブル', '格勒诺布尔', '그르노블']",Grenoble,3014728,Grenoble,84,38185,158552,5.72239,FR
48.1212,P,3027767,PPL,35,353,0,37,,"['cesson-sevigne', 'cesson-sévigné', 'cessonium', 'saozon-sevigneg', 'seson sevin', ""sesson-sevin'e"", 'se song sai wei nie', 'сесон севињ', 'сессон-севинье', 'сессон-севіньє', '瑟松塞维涅']",Cesson-Sevigne,3027767,Cesson-Sévigné,53,35051,16222,-1.603,FR
47.29821,P,3028535,PPL,44,442,0,29,,"['carcafagus', 'carquefou', ""kark'ofu"", 'karkfu', ""kerc'hfaou"", 'kerchfaou', 'ka er qu ai fu', 'каркфу', 'каркьофу', '卡尔屈埃富']",Carquefou,3028535,Carquefou,52,44026,18056,-1.49024,FR
43.61111,P,3035204,PPL,31,313,0,160,,"[""bal'ma"", 'balma', 'balmar', 'ba er ma', 'baruma', 'балма', 'бальма', 'バルマ', '巴尔马']",Balma,3035204,Balma,76,31044,15553,1.49944,FR
43.56241,P,3037456,PPL,06,061,0,45,,"['antib', 'antiba', 'antibas', 'antibes', 'antibol', 'antipolis', 'antíbol', 'xat', 'amtiba', 'ang di bu', 'angtibeu', 'antibu', 'antyb', 'αντίμπ', 'антиб', 'антіб', 'անթիբ', 'אנטיב', 'آنتیب', 'أنتيب', 'अँतिब', 'アンティーブ', '昂蒂布', '앙티브']",Antibes,3037456,Antibes,93,06004,76393,7.12777,FR
47.21071,P,3042068,PPLA,,,0,446,,"['eschen', 'esshen', 'エッシェン']",Eschen,3042068,Eschen,02,,4008,9.52223,LI
47.49801,P,3054643,PPLC,,,0,111,,"['bud', 'boedapes', 'boedapest', 'boudapes', 'boudapeste', 'boudapès', 'budaipeist', 'budapescht', 'budapeshha', 'budapesht', 'budapesht osh', 'budapest', 'budapesta', 'budapestas', 'budapeste', 'budapesti', 'budapestinum', 'budapesto', 'budapeszt', 'budapeŝto', 'budapeşt', 'budapeşte', 'budapešt', 'budapešta', 'budapeštas', 'budapešť', 'budapèst', 'budapésht', 'budimpeshta', 'budimpesta', 'budimpešta', 'bùdapest', 'bùdapeszt', 'búdaipeist', 'búdapest', 'gorad budapesht', 'bu da pei si', 'budapaisata', 'budapeseuteu', 'budapesrr', 'budapest', 'budapesta', 'budapesuto', 'bwdabst', 'bwdabyst', 'bwdapst', 'bwdpst', 'putapest', 'βουδαπέστη', 'будапешт', 'будапешт ош', 'будапеща', 'будимпешта', 'горад будапешт', 'բուդապեշտ', 'בודאפעשט', 'בודפשט', 'بودابست', 'بودابيست', 'بوداپست', 'بوداپێست', 'بوډاپسټ', 'बुडापेस्ट', 'बुदापेस्त', 'বুদাপেস্ট', 'ਬੁਦਾਪੈਸਤ', 'બુડાપેસ્ટ', 'ବୁଦାପେଷ୍ଟ', 'புடாபெஸ்ட்', 'ಬುಡಾಪೆಸ್ಟ್', 'ബുഡാപെസ്റ്റ്', 'บูดาเปสต์', 'བུ་ད་ཕེ་སིད།', 'ဗူးဒပက်မြို့', 'ბუდაპეშტი', 'ቡዳፔስት', 'ブダペスト', '布达佩斯', '부다페스트']",Budapest,3054643,Budapest,05,,1741041,19.03991,HU
48.14816,P,3060972,PPLC,,,0,157,,"['an bhrataslaiv', 'an bhratasláiv', 'bts', 'baratislawa', 'bratislav', 'bratislava', 'bratislava osh', 'bratislavae', 'bratislavo', 'bratislawa', 'bratisllava', 'bratisława', 'bratyslawa', 'bratysława', 'bratîslava', 'gorad bracislava', 'mpratislaba', 'posonium', 'pozsony', 'presburg', 'presporok', 'prespurk', 'pressburg', 'preszburg', 'preßburg', 'prešporok', 'prešpurk', 'beulatiseullaba', 'bra ti sla wa', 'bratisalava', 'bratislabha', 'bratislava', 'bratislavha', 'bratslawa', 'bratsylava', 'bratyslafa', 'bratyslava', 'bratyslaw', 'bratyslawa', 'bu la di si la fa', 'burachisuravu~a', 'pirattislava', 'μπρατισλάβα', 'братислав', 'братиславæ', 'братислава', 'братислава ош', 'братіслава', 'братїслава', 'горад браціслава', 'բրատիսլավա', 'בראטיסלאווא', 'ברטיסלאבה', 'براتسلاوا', 'براتسیلاڤا', 'براتىسلاۋا', 'براتيسلافا', 'براتیسلاو', 'براتیسلاوا', 'براٹیسلاوا', 'ܒܪܛܝܣܠܐܒܐ', 'ब्रातिस्लाभा', 'ब्रातिस्लाव्हा', 'ব্রাতিস্লাভা', 'ਬ੍ਰਾਤਿਸਲਾਵਾ', 'பிராத்திஸ்லாவா', 'ಬ್ರಾಟಿಸ್ಲಾವಾ', 'ബ്രാട്ടിസ്\u200cലാവ', 'บราติสลาวา', 'བ་ར་ཏིསི་ལ་བ།', 'ბრატისლავა', 'ብራቲስላቫ', 'ブラチスラヴァ', '布拉迪斯拉发', '布拉迪斯拉發', '브라티슬라바']",Bratislava,3060972,Bratislava,02,,423737,17.10674,SK
50.08804,P,3067696,PPLC,,,0,202,,"['prg', 'praag', 'prag', 'praga', 'pragae', 'prago', 'prague', 'praha', 'pràg', 'prág', 'prága', 'prâg', 'prāga', 'bragh', 'bu la ge', 'peulaha', 'prag', 'praga', 'prak', 'prg', 'puraha', 'πράγα', 'праг', 'прагæ', 'прага', 'פראג', 'براغ', 'پراگ', 'پراگا', 'ܦܪܓ', 'ปราก', 'པུ་ལ་ཁེ', 'პრაღა', 'ፕራግ', 'プラハ', '布拉格', '프라하']",Prague,3067696,Prague,52,,1165581,14.42076,CZ
49.19522,P,3078610,PPLA,0622,,0,226,,"['brq', 'berno', 'brno', 'brno osh', 'bruenn', 'bruna', 'brunn', 'brünn', 'burno', 'gorad brno', 'mprno', 'beuleuno', 'bexr no', 'brano', 'brno', 'brnw', 'bryn', 'bu er nuo', 'buruno', 'μπρνο', 'брно', 'брно ош', 'бърно', 'горад брно', 'բռնո', 'ברין', 'ברנו', 'برنو', 'ब्रनो', 'เบอร์โน', 'ბრნო', 'ブルノ', '布爾諾', '브르노']",Brno,3078610,Brno,78,,369559,16.60796,CZ
51.1,P,3081368,PPLA,0264,026401,0,119,,"['brassel', 'breslau', 'breslavia', ""breslavl'"", 'breslavl’', 'gorad vroclau', 'vratislav', 'vratislavia', 'vroclav', 'vroclava', 'vroclavas', 'vroclavo', 'vroklave', 'vroslav', 'vrotslav', 'wro', 'wroclaw', 'wroclow', 'wrocław', 'wrocłow', 'wroklaw', 'wroslaw', 'wrosław', 'wrócław', 'beulocheuwapeu', 'frwtswaf', 'fu luo ci wa fu', 'viratscahp', 'vrotsavapha', 'vrotslavi', 'vurotsuwafu', 'w rxtswaf', 'wrwslaw', 'wrwtswaf', 'wrwzlb', 'βρότσλαβ', 'вроцлав', 'горад вроцлаў', 'ברעסלוי', 'ורוצלב', 'فروتسواف', 'وروتسواف', 'وروسلاو', 'ڤرۆتسواف', 'व्रोत्सवाफ', 'விராத்ஸ்சாஃப்', 'วรอตสวัฟ', 'ვროცლავი', 'ヴロツワフ', '弗罗茨瓦夫', '브로츠와프']",Wroclaw,3081368,Wrocław,72,,634893,17.03333,PL
53.42894,P,3083829,PPLA,3262,326201,149,25,PL,"['estetino', 'estettin', 'gorad shchehcin', 'szz', 'scecin', 'scecina', 'scecinas', 'scetsin', 'shchechin', 'shchecin', 'shchekin', 'shchetsin', 'shchétsin', 'shhechin', 'shhecin', 'stetin', 'stettin', 'stettino', 'stettinum', 'stsetsin', 'szczecin', 'szczetno', 'szczëtno', 'sztetin', 'shchchyn', 'shchetsini', 'shen qie qing', 'shshychn', 'shttyn', 'shuchechin', 'stecina', 'syuchechin', ""sz'z'yn"", 'şçetsin', 'şçeçin', 'štetín', 'štětín', 'šćećin', 'ščecin', 'ščecina', 'ščecinas', 'στσέτσιν', 'горад шчэцін', 'шчечин', 'шчећин', 'шчеќин', 'шчэцін', 'щецин', 'щечин', 'שטעטין', ""שצ'צ'ין"", 'شتتين', 'ششیچن', 'شچچین', 'श्टेचिन', 'შჩეცინი', 'シュチェチン', '什切青', '슈체친']",Szczecin,3083829,Szczecin,87,,407811,14.55302,PL
52.40692,P,3088171,PPLA,3064,306401,0,69,,"[""gorad poznan'"", 'poz', 'po-tsu-nam', 'posen', 'posnania', 'poznan', ""poznan'"", ""poznan' osh"", 'poznana', 'poznane', 'poznanj', 'poznano', 'poznany', 'poznanė', 'poznań', 'poznańy', 'poznaņa', 'poznaň', 'poznon', 'pòznóń', 'pô-tsṳ-nàm', 'pоznan', 'bo zi nan', 'bwznan', 'phx snan', 'pocunan', 'pojeunan', 'pojhnana', 'pozunan', 'pwyzn', 'pwznan', 'pwznn', 'πόζναν', 'горад познань', 'познан', 'познань', 'познань ош', 'познањ', 'պոզնան', 'פוזנן', 'פויזן', 'بوزنان', 'پوزنان', 'پۆزنان', 'पोझ्नान', 'போசுனான்', 'พอซนาน', 'ཕྰོ་ཟོ་ནན།', 'პოზნანი', 'ポズナン', '波茲南', '포즈난']",Poznan,3088171,Poznań,86,,570352,16.92993,PL
52.65806,P,3091523,PPLA3,0409,040903,0,93,,"[""mogil'no"", 'mogilno', 'mo ji er nuo', 'могилно', 'могильно', 'моґільно', '莫吉爾諾']",Mogilno,3091523,Mogilno,73,,12465,17.95578,PL
51.75,P,3093133,PPLA,1061,106101,0,192,,"[""gorad lodz'"", 'litzmannstadt', 'lo-tsu', 'lodz', ""lodz'"", ""lodz' osh"", 'lodza', 'lodze', 'lodzia', 'lodzo', 'lodzė', 'lodž', 'log', 'loj', 'lotz', 'luc', 'ludz', 'luz', 'lò-tsṳ', 'lodzi', 'luo ci', 'luo zi', 'lwdz', 'uchi', 'utchi', 'vutsa', 'wuch', 'wwch', 'wwdj', 'łódź', 'łůdź', 'λοτζ', 'горад лодзь', 'лодз', 'лодзь', 'лодзь ош', 'лођ', 'лоѓ', 'луӟ', 'լոձ', 'לאדזש', 'לודז', 'لودز', 'وودج', 'ووچ', 'वूत्श', 'วูช', 'ლოძი', 'ウッチ', '罗兹', '羅茲', '우치']",Lodz,3093133,Łódź,74,,768755,19.46667,PL
50.06143,P,3094802,PPLA,1261,126101,0,219,,"['carcovia', 'cracau', 'cracaû', 'cracovia', 'cracovie', 'cracow', 'cracòvia', 'cracóvia', 'gorad krakau', 'krk', 'kraka', 'krakau', 'krakiv', 'krakko', 'krakkó', 'krakobia', 'krakov', 'krakova', 'krakovi', 'krakovia', 'krakovija', 'krakovja', 'krakovo', 'krakow', 'krakowo', 'krakuw', 'kraká', 'krakòwò', 'krakóvia', 'kraków', 'krakůw', 'krakоv', 'krokuva', 'ke la ke fu', 'keulakupeu', 'kraku f', 'krakupha', 'krakwf', 'kurakufu', 'qrqwb', 'κρακοβία', 'горад кракаў', 'краков', 'краковия', 'краків', 'կրակով', 'קראקע', 'קרקוב', 'كراكوف', 'کراکوف', 'क्राकूफ', 'กรากุฟ', 'ကရားကော့မြို့', 'კრაკოვი', 'クラクフ', '克拉科夫', '크라쿠프']",Krakow,3094802,Kraków,77,,755050,19.93658,PL
50.25841,P,3096472,PPLA,2469,246901,0,266,,"['catowice', 'gorad katavicy', 'ktw', 'katobitse', 'katovica', 'katovicai', 'katovice', 'katovice osh', 'katovicum', 'katovits', 'katovitse', 'katovîts', 'katowice', 'katowicy', 'katowihi', 'kattowitz', 'kha-thok-vi-chu', 'khà-thok-vì-chṳ', 'stalinogorod', 'stalinograd', 'stalinogrod', 'stalinogród', 'ka tuo wei ci', 'ka tuo wei zhi', 'ka tuo wei zi', 'katobiche', ""katovis'sa"", 'katovitsa', 'katovitses', 'katovu~itsu~e', 'katwfytsh', 'katwwch', 'katwwyts', 'ketovis', 'kha to wit se', 'kha to wits', 'kyatobhisa', 'mstkhdm:mhmd alqyrwany', 'qtwbyz', 'tcadrkatovitse', 'κάτοβιτσε', 'κατοβίτσε', 'κατοβιτσε', 'горад катавіцы', 'катовица', 'катовице', 'катовице ош', 'катовіце', 'կատովիցե', 'קאטאוויץ', 'קטוביץ', 'كاتوفيتسه', 'مستخدم:محمد القيرواني', 'کاتووچ', 'کاتوویتس', 'ކެޓޮވިސް', 'कातोवित्सा', 'क्याटोभिस', 'ಕತೋವೀಸ್ಸ', 'คะโตวิตซ', 'คาโตวีตเซ', 'კატოვიცე', 'ካቶቪጸ', 'カトヴィツェ', '卡托維治', '卡托维兹', '카토비체']",Katowice,3096472,Katowice,83,,317316,19.02754,PL
54.35205,P,3099434,PPLA,2261,226101,0,7,,"['danceke', 'dancigo', 'dantsic', 'danzica', 'danzig', 'dànzica', 'gdn', ""gdan'sk"", 'gdanjsk', ""gdans'k"", 'gdansk', 'gdanska', 'gdanskas', 'gdańsk', 'gdaņska', 'gdaňsk', 'gdunsk', 'gduńsk', 'gedanum', ""gorad gdan'sk"", 'gothiscandza', ""gudan'sku"", 'gydanysg', 'nkntansk', 'qdansk', 'gadanska', 'gdansk', 'gdnsq', 'ge dan si ke', 'geudanseukeu', 'ghdansk', 'gudanisuku', 'katansk', 'kday sk', 'γκντανσκ', 'гданск', 'гданськ', 'гданьск', 'гдањск', 'горад гданьск', 'гъданьскъ', 'գդանսկ', 'גדנסק', 'דאנציג', 'غدانسك', 'گدانسک', 'गदान्स्क', 'கதான்ஸ்க்', 'กดัญสก์', 'გდანსკი', 'グダニスク', '格但斯克', '그단스크']",Gdansk,3099434,Gdańsk,82,,461865,18.64637,PL
53.1235,P,3102014,PPLA,0461,046101,0,37,,"['bzg', 'bedgoszcza', 'bidgosc', 'bidgosca', 'bidgoshch', 'bidgoshh', 'bidgošč', 'bidgošča', 'bidqos', 'bintnkos', 'brombarg', 'bromberch', 'bromberg', 'bydgoscius', 'bydgoshh', 'bydgostia', 'bydgoszcz', 'bydgoščius', 'bydhost', 'bydhošť', 'bëdgòszcza', 'bıdgoşç', 'bıdqoş', 'gorad bydgashch', 'bi de ge shen', 'bideugosyuchi', 'bidgoshchi', 'bu~idogoshuchu', 'bydghwshtsh', 'bydgwshch', 'bydgwsz', 'μπιντγκός', 'бидгошч', 'бидгощ', 'быдгощ', 'горад быдгашч', 'בידגאש', 'בידגושץ', 'بيدغوشتش', 'بیدگوشچ', 'ბიდგოშჩი', 'ブィドゴシュチュ', '比得哥什', '비드고슈치']",Bydgoszcz,3102014,Bydgoszcz,73,,366452,18.00762,PL
41.34357,P,3110834,PPL,B,08200,0,45,,['sant boi de llobregat'],Sant Boi de Llobregat,3110834,Sant Boi de Llobregat,56,,82428,2.03659,ES
40.4165,P,3117735,PPLC,M,28079,0,665,,"['gorad madryd', 'la villa y corte de madrid', 'los madriles', 'lungsod ng madrid', 'mad', 'ma-daik-li', 'ma-tet-li', 'madrid', 'madrid osh', 'madridas', 'madride', 'madridi', 'madrido', 'madrids', 'madril', 'madrit', 'madrite', 'madryt', 'madríd', 'madrîd', 'magerit', 'maidrid', 'mairil', 'makelika', 'matritum', 'mâ-tet-lî', 'mā-dáik-lī', 'sanchinarro', 'ma de li', 'madarida', 'madeulideu', 'madorido', 'madorido shi', 'madri', 'madrid', 'madrida', 'madridi', 'madryd', 'matrit', 'mdryd', 'myadrida', 'mydrd', 'μαδρίτη', 'горад мадрыд', 'мaдрид', 'мадрид', 'мадрид ош', 'мадрід', 'մադրիդ', 'מאדריד', 'מדריד', 'مادرىد', 'مادرید', 'مدريد', 'میدرد', 'مەدرید', 'ܡܕܪܝܕ', 'मद्रिद', 'मद्रिद्', 'माद्रिद', 'माद्री', 'म्याड्रिड', 'মাদ্রিদ', 'ਮਾਦਰੀਦ', 'ମାଡ୍ରିଦ', 'மத்ரித்', 'ಮಡ್ರಿಡ್', 'മാഡ്രിഡ്', 'มาดริด', 'མ་ད་རིད།', 'မဒရစ်မြို့', 'მადრიდი', 'ማድሪድ', 'マドリード', 'マドリード市', '馬德里', '马德里', '마드리드']",Madrid,3117735,Madrid,29,,3255944,-3.70256,ES
41.35967,P,3120619,PPL,B,08101,0,18,,"['hospitalet de llobregat', ""ospitalet-de-l'obregat"", ""l'hospitalet"", ""l'hospitalet de llobregat"", 'оспиталет-де-льобрегат']",L'Hospitalet de Llobregat,3120619,L'Hospitalet de Llobregat,56,,257038,2.10028,ES
41.38879,P,3128760,PPLA,B,08019,15,47,,"['bcn', 'barcellona', 'barcellonn-a', 'barcelona', 'barcelone', 'barcelono', 'barceluna', 'barcelůna', 'barcełona', 'barcillona', 'barcino', 'barkelone', 'barseloana', 'barselon', 'barselona', 'barselonae', 'barselono', 'barseluna', 'barseluona', 'barselóna', 'barslon-a', 'barsélona', 'bartzellona', 'bartzelona', 'barzelona', 'barçellonn-a', 'barċellona', 'gorad barselona', 'lungsod ng barcelona', 'ba sa long na', 'ba sai luo na', 'baleusellona', 'balsaleana', 'bar se lon a', 'barasilona', 'barselona', 'barsilona', 'barslwn', 'barslwna', 'barsylwna', 'barsێlۆna', 'baruserona', 'brshlwnt', 'brshlwnہ', 'brzlwnh', 'la ciudad condal', 'parcelona', 'βαρκελώνη', 'барселон', 'барселонæ', 'барселона', 'барселоно', 'горад барселона', 'բարսելոնա', 'בארצעלאנע', 'ברצלונה', 'بارسلون', 'بارسلونا', 'بارسیلونا', 'بارسێلۆنا', 'برشلونة', 'برشلونہ', 'बार्सिलोना', 'बार्सेलोना', 'বার্সেলোনা', 'ਬਾਰਸੀਲੋਨਾ', 'பார்செலோனா', 'ബാഴ്സലോണ', 'บาร์เซโลนา', 'ບາກເຊໂລນ', 'བྷར་སེ་ལོ་ནཱ།', 'ဘာစီလိုနာမြို့', 'ბარსელონა', 'ባርሴሎና', 'バルセロナ', '巴塞罗那', '巴薩隆拿', '바르셀로나']",Barcelona,3128760,Barcelona,56,,1621537,2.15899,ES
