region,org_id,alternatenames,pdb_org_id,state,ix_id,url,pch_id,geo_id,city,iata,prefixes,latitude,pdb_id,country,longitude,name,address,sources,zipcode
Asia-Pacific,549,['MyIX'],549,,476,http://www.myix.my,601,,,KUL,"{'ipv4': ['218.100.44.0/24'], 'ipv6': ['2001:de8:10::/48']}",,250,MY,,Malaysia Internet Exchange,,"['pdb', 'pch']",
,33038,['MVIXP'],33038,,1637,https://mvixp.org/,2313,,,MLE,"{'ipv4': ['103.55.161.0/24'], 'ipv6': ['2001:dec:c000::/64']}",,3987,,,Maldives Internet Exchange,,"['pdb', 'he', 'pch']",
Africa,20064,"[""Point d'échange du Mali"", 'MLIX']",20064,,886,http://www.mlix.ml,2019,2460596,Bamako,BKO,"{'ipv4': ['196.60.46.0/24'], 'ipv6': []}",12.61255,2665,ML,-8.13560,Mali IXP,"12°37'54.2""N 8°01'39.0""W","['pdb', 'he', 'pch']",
Europe,23229,"['Manama Internet Exchange (MN-IX)', 'Manama-IX']",23229,,1029,https://www.mn-ix.com,2132,,,BAH2,"{'ipv4': ['77.69.248.0/24'], 'ipv6': ['2001:1a40:10::/64']}",,2631,BH,,Manama IX,,"['pdb', 'he', 'pch']",
Asia-Pacific,6749,"['Mongolian Internet Exchange & Mongolian National Data Center', 'MIX MNDC']",6749,,456,https://datacenter.gov.mn,1587,2028462,Ulaanbaatar,,"{'ipv4': ['103.17.108.0/23'], 'ipv6': []}",47.90882,607,MN,106.86346,Mangolian Internet Exchange and Mangolian National Data Center,,"['pdb', 'he', 'pch']",
North America,11335,['MBIX'],11335,,479,http://www.mbix.ca/,1316,,,YWG,"{'ipv4': ['206.72.208.0/24'], 'ipv6': ['2001:504:26::/64']}",,703,CA,,Manitoba Internet Exchange,,"['pdb', 'he', 'pch']",
Europe,26517,[],26517,,1222,https://manxix.im,2240,,,,"{'ipv4': ['185.1.178.0/24'], 'ipv6': ['2001:7f8:fb::/64']}",,3192,,,ManxIX,,"['pdb', 'pch']",
Asia-Pacific,16928,['MARIIX'],16928,,885,https://mariix.net,2054,,,,"{'ipv4': ['103.115.192.0/23', '103.115.193.0/24'], 'ipv6': ['2001:de9:4000::/48', '2001:de9:4000::/64']}",,2301,GU,,Mariana Islands Internet Exchange,,"['pdb', 'he', 'pch']",
Europe,33109,[],33109,,1638,https://ix.mario.gdn,,2518559,Elche,,"{'ipv4': [], 'ipv6': ['2a0e:46c4:28c0::/64']}",,4002,ES,,Mario IX,,"['he', 'pdb']",
North America,8978,"['MASS-IX', 'Mass-IX', 'MASS IX, Boston/Massachusetts Internet Exchange']",8978,,481,https://www.mass-ix.net,1077,,,BVY,"{'ipv4': ['206.53.143.0/24'], 'ipv6': ['2001:504:47::/64']}",,1086,US,,Massachusetts Internet Exchange,,"['pdb', 'he', 'pch']",
Asia-Pacific,,[],,,482,,1263,1642911,Jakarta,JKT,"{'ipv4': ['119.110.117.0/24'], 'ipv6': ['2404:c000:4004::/64']}",-6.17444,,ID,106.82944,Matrix Cable System Internet Exchange,,['pch'],
Asia-Pacific,3213,[],3213,,1639,https://www.napinfo.co.id,,1642911,,,"{'ipv4': ['103.80.94.0/23'], 'ipv6': ['2404:c000:4006::/64']}",,3952,ID,,Matrix Internet Exchange (MIX),,"['he', 'pdb']",
Africa,15416,"['MIXP', 'Mauritius Internet Exchange Point']",15416,,483,http://www.mixp.org/,156,,,MRU,"{'ipv4': ['196.223.0.0/24'], 'ipv6': ['2001:43f8:270:d0d0::/64']}",,1508,MU,,Mauritius Internet Exchange,,"['pdb', 'he', 'pch']",
Europe,13310,['M-IX'],13310,,444,http://m-ix.net/,2224,693805,Simferopol,,"{'ipv4': ['193.34.200.128/25'], 'ipv6': []}",44.95210,1210,RU,34.10240,Media-IX,,"['pdb', 'he', 'pch']",
Europe,2763,[],2763,,484,http://megafon.ru,,524901,Moscow,,"{'ipv4': ['62.89.200.0/23'], 'ipv6': []}",55.75000,1582,RU,37.60000,MegaFon-IX,,"['he', 'pdb']",
North America,13167,['Megaport MegaIX Atlanta'],13167,,1831,https://www.megaport.com,,4180439,Atlanta,,"{'ipv4': ['206.53.169.128/26'], 'ipv6': ['2606:a980:0:a::/64']}",33.86000,4361,US,-84.40000,MegaIX Atlanta,,"['he', 'pdb']",
North America,13167,['Megaport MegaIX Charlotte'],13167,NC,1799,https://megaport.com,,4460243,Charlotte,,"{'ipv4': ['206.53.169.0/26'], 'ipv6': ['2606:a980:0:6::/64']}",,4298,US,,MegaIX Charlotte,,"['he', 'pdb']",
North America,13167,['Megaport MegaIX Denver'],13167,,1832,https://www.megaport.com,,5419384,Denver,,"{'ipv4': ['206.53.168.128/26'], 'ipv6': ['2606:a980:0:c::/64']}",39.75000,4363,US,-105.00000,MegaIX Denver,,"['he', 'pdb']",
North America,13167,['Megaport MegaIX Miami'],13167,Orlando,1833,https://www.megaport.com,,4164138,Miami,,"{'ipv4': ['206.53.168.0/26'], 'ipv6': ['2606:a980:0:b::/64']}",25.83000,4362,US,-80.29000,MegaIX Miami,,"['he', 'pdb']",
North America,13167,['Megaport MegaIX New York'],13167,,1834,https://megaport.com,,,,,"{'ipv4': ['206.53.173.0/25'], 'ipv6': ['2606:a980:0:2::/64']}",,4318,US,,MegaIX New York,,"['he', 'pdb']",
Asia-Pacific,13167,"['MegaIX Singapore', 'Megaport MegaIX Singapore']",13167,Singapore,488,https://megaport.com,1915,1880252,Singapore,"QPG, SIN","{'ipv4': ['103.41.12.0/22'], 'ipv6': ['2001:ded::/48']}",,965,SG,,MegaPort IX Singapore,,"['pdb', 'he', 'pch']",
Asia-Pacific,13167,"['Megaport MegaIX Auckland', 'MegaIX Auckland']",13167,,489,https://megaport.com,1879,,,SYD,"{'ipv4': ['43.243.22.0/23'], 'ipv6': ['2001:dea:0:40::/64']}",,984,NZ,,MegaPort-IX Auckland,,"['pdb', 'he', 'pch']",
Europe,13167,"['ECIX Berlin', 'ECIX-BER', 'European Commercial Internet Exchange Berlin']",13167,,268,https://www.ecix.net/,81,,,"FRA, SXF","{'ipv4': ['194.9.117.0/24'], 'ipv6': ['2001:7f8:8:5::/64']}",,209,DE,,Megaport Berlin IX,,"['pdb', 'he', 'pch']",
North America,13167,"['MegaIX Dallas', 'Megaport MegaIX Dallas']",13167,,490,https://megaport.com,2005,,,,"{'ipv4': ['206.53.174.0/24'], 'ipv6': ['2606:a980:0:7::/64']}",,1180,US,,Megaport Dallas,,"['pdb', 'he', 'pch']",
Europe,13167,"['ECIX Dusseldorf', 'ECIX-DUS', 'European Commercial Internet Exchange Dusseldorf']",13167,,269,https://www.ecix.net/,82,,,,"{'ipv4': ['194.146.118.0/24'], 'ipv6': ['2001:7f8:8::/64']}",,91,DE,,Megaport Düsseldorf IX,,"['pdb', 'he', 'pch']",
Europe,13167,"['European Commercial Internet Exchange Frankfurt', 'ECIX Frankfurt', 'ECIX-FRA']",13167,,270,https://www.ecix.net,1663,,,,"{'ipv4': ['62.69.146.0/23'], 'ipv6': ['2001:7f8:8:20::/64']}",,676,DE,,Megaport Frankfurt IX,,"['pdb', 'he', 'pch']",
Europe,13167,"['European Commercial Internet Exchange Hamburg', 'ECIX-HAM', 'ECIX Hamburg']",13167,Hamburg,271,https://www.ecix.net/,1052,2911298,Hamburg,"FRA, HAM","{'ipv4': ['193.42.155.0/24'], 'ipv6': ['2001:7f8:8:10::/64']}",,291,DE,,Megaport Hamburg IX,,"['pdb', 'he', 'pch']",
Asia-Pacific,,[],,,491,,2006,1819729,Hong Kong,,"{'ipv4': ['103.48.48.0/23'], 'ipv6': ['2001:def::/48']}",22.33000,,CN,114.18000,Megaport Hong Kong,,['pch'],
North America,13167,"['Megaport MegaIX Ashburn', 'MegaIX Ashburn']",13167,,492,https://www.megaport.com,1956,,,,"{'ipv4': ['206.53.170.0/24'], 'ipv6': ['2606:a980:0:3::/64']}",,1178,US,,Megaport IX Ashburn,,"['pdb', 'he', 'pch']",
Asia-Pacific,13167,"['MegaIX Brisbane', 'Megaport MegaIX Brisbane']",13167,,493,https://megaport.com,1957,,,SYD,"{'ipv4': ['103.26.70.0/24'], 'ipv6': ['2001:dea:0:20::/64']}",,781,AU,,Megaport IX Brisbane,,"['pdb', 'he', 'pch']",
North America,13167,"['MegaIX Los Angeles', 'Megaport MegaIX Los Angeles']",13167,CA,494,https://megaport.com,1932,,,BUR,"{'ipv4': ['206.53.172.0/24'], 'ipv6': ['2606:a980:0:5::/64']}",,1175,US,,Megaport IX Los Angeles,,"['pdb', 'he', 'pch']",
Asia-Pacific,13167,"['Megaport MegaIX Melbourne', 'MegaIX Melbourne']",13167,,495,https://megaport.com,1958,,,SYD,"{'ipv4': ['103.26.71.0/24'], 'ipv6': ['2001:dea:0:30::/64']}",,779,AU,,Megaport IX Melbourne,,"['pdb', 'he', 'pch']",
Asia-Pacific,13167,"['MegaIX Perth', 'Megaport MegaIX Perth']",13167,,496,https://megaport.com,1959,,,SYD,"{'ipv4': ['202.12.243.0/24'], 'ipv6': ['2001:dea:0:50::/64']}",,1235,AU,,Megaport IX Perth,,"['pdb', 'he', 'pch']",
North America,13167,"['Megaport MegaIX Seattle', 'MegaIX Seattle']",13167,,499,https://megaport.com,2008,,,SEA,"{'ipv4': ['206.53.171.0/24'], 'ipv6': ['2606:a980:0:4::/64']}",,1174,US,,Megaport IX Seattle,,"['pdb', 'he', 'pch']",
Asia-Pacific,13167,"['MegaIX Sydney', 'Megaport MegaIX Sydney']",13167,,497,https://megaport.com,1916,,,SYD,"{'ipv4': ['103.26.68.0/23'], 'ipv6': ['2001:dea:0:10::/64']}",,780,AU,,Megaport IX Sydney,,"['pdb', 'he', 'pch']",
North America,13167,"['MegaIX Las Vegas', 'Megaport MegaIX Las Vegas']",13167,NV,487,https://megaport.com,2007,5506956,Las Vegas,,"{'ipv4': ['206.53.205.0/24'], 'ipv6': ['2606:a980:0:9::/64']}",,1628,US,,Megaport Las Vegas,,"['pdb', 'he', 'pch']",
Europe,13167,"['Megaport MegaIX Sofia (formerly OM-NIX)', 'MegaIX Sofia']",13167,,498,https://megaport.com,1978,727011,Sofia,SXF,"{'ipv4': ['91.212.235.0/24'], 'ipv6': ['2001:7f8:9f::/64']}",,1056,BG,,Megaport MegaIX Sofia,,"['pdb', 'he', 'pch']",
Europe,13167,"['ECIX-MUC', 'INXS by ecix', 'ECIX-MUC (FKA INXS)']",13167,,272,https://www.ecix.net,89,2867714,Munich,"FRA, MUC","{'ipv4': ['194.59.190.0/24'], 'ipv6': ['2001:7f8:2c:1000::/64']}",,73,DE,,Megaport Munich IX,,"['pdb', 'he', 'pch']",
North America,13167,"['Megaport MegaIX Toronto', 'MegaIX Toronto']",13167,,500,https://megaport.com,2009,,,YYZ,"{'ipv4': ['206.53.203.0/24'], 'ipv6': ['2606:a980:0:8::/64']}",,1307,CA,,Megaport Toronto,,"['pdb', 'he', 'pch']",
Asia-Pacific,4236,[],4236,,1085,http://www.mekongix.net,,1821306,Phnom Penh,,"{'ipv4': ['202.57.208.0/24'], 'ipv6': ['2001:deb:4000::/64']}",,2802,KH,,MekongIX,"No. 255, Street 370, corner of Street 51No.95, Norodom Blvd","['he', 'pdb']",855
Europe,18224,"['MRPL-IX', 'Mesh.IX', 'Meshroom Internet Exchange Point']",18224,Kyiv region,459,http://ix.meshroom.net,2163,,,,"{'ipv4': ['185.1.99.0/24'], 'ipv6': ['2001:7f8:ba::/48']}",,1958,UA,,Meshroom IXP,,"['pdb', 'he', 'pch']",
Asia-Pacific,35458,['Metta Internet Exchange'],35458,,1765,https://mettadc.com/,,,,,"{'ipv4': ['103.80.212.0/23'], 'ipv6': []}",,4191,ID,,Metta-IX,,"['he', 'pdb']",
North America,10111,['Miami Internet Exchange'],10111,,502,http://www.miamiix.net,,,,,"{'ipv4': ['198.78.5.0/24'], 'ipv6': ['2607:fe60:aaaa::/64']}",,957,US,,MiamiIX,,"['he', 'pdb']",
North America,34469,['Miaowoo Internet Exchange Ashburn'],34469,,1725,https://ix.wjy.me,,4744870,Ashburn,,"{'ipv4': [], 'ipv6': ['2a0e:b107:1b20::/64']}",39.02000,4092,US,-77.46000,Miaowoo Ashburn,,"['he', 'pdb']",
North America,11225,"['MidWest-IX - Ohio', 'FD-IX - Ohio']",11225,,887,http://www.fd-ix.com,2051,,,,"{'ipv4': ['206.82.109.0/24'], 'ipv6': ['2001:504:97::/64']}",,2286,US,,MidWest-IX - Cleveland,,"['pdb', 'he', 'pch']",
North America,,[],,,1498,http://www.fd-ix.com,,4259418,Indianapolis,,"{'ipv4': [], 'ipv6': []}",39.77511,,US,-86.10947,MidWest-IX - Indy,,['he'],
North America,11225,"['St. Louis Regional Internet Exchange', 'FD-IX - St. Louis']",11225,MO,750,https://www.fd-ix.com,350,4407066,St. Louis,STL,"{'ipv4': ['206.71.10.0/24'], 'ipv6': ['2001:504:45:10::/64']}",,1519,US,,MidWest-IX - St. Louis,,"['pdb', 'he', 'pch']",
North America,15188,['MICE'],15188,,505,https://micemn.net,1265,,,MSP,"{'ipv4': ['206.108.255.0/24'], 'ipv6': ['2001:504:27::/64']}",,446,US,,Midwest Internet Cooperative Exchange,,"['pdb', 'he', 'pch']",
North America,11225,"['MidWest-IX / FD-IX Indianapolis', 'FD-IX - Indianapolis']",11225,,503,http://www.fd-ix.com,1891,,,ORD,"{'ipv4': ['206.53.139.0/24'], 'ipv6': ['2001:504:45:f3e8::/64']}",,986,US,,Midwest-IX - Indianapolis,,"['pdb', 'pch']",
Europe,34486,[],34486,West Vlaanderen,1835,https://ix.mikenetworks.com/,,,,,"{'ipv4': [], 'ipv6': ['2a12:4946:3900::/64']}",,4365,BE,,MikeNetworks Internet Exchange Bruges,,"['he', 'pdb']",
Europe,3207,"['MIX-IT', 'Milan Internet eXchange']",3207,,506,https://www.mix-it.net/,118,,,,"{'ipv4': ['217.29.66.0/23', '217.29.68.0/23'], 'ipv6': ['2001:7f8:b:100::/64', '2001:7f8:b:101::/64']}",,35,IT,,Milan Internet Exchange,,"['pdb', 'he', 'pch']",
Europe,534,['MINAP Milan'],534,,507,https://www.minap.it/,1233,,,,"{'ipv4': ['92.60.70.0/24', '185.1.114.0/24'], 'ipv6': ['2a01:658:ffff::/48', '2001:7f8:c5::/64']}",,240,IT,,Milan Neutral Access Point,,"['pdb', 'pch']",
North America,4185,"['The Milwaukee IX', 'MKE-IX']",4185,WI,508,http://www.mkeix.net,1816,5263045,Milwaukee,MKE,"{'ipv4': ['204.107.122.0/25'], 'ipv6': ['2001:19e0:ffff::/64']}",,499,US,,Milwaukee Internet Exchange,324 E. Wisconsin Ave,"['pdb', 'he', 'pch']",53202
Asia Pacific,,[],,,1726,https://www.moeix.top/,,1815577,Changsha,,"{'ipv4': [], 'ipv6': ['2a0e:b107:5c3:a::/64', '2a0e:b107:5c3:b::/64']}",,,CN,,MoeIX CSX,,['he'],
Europe,,[],,,1727,https://ix.moebee.net,,2927913,Falkenstein,,"{'ipv4': ['44.31.96.96/27', '103.158.186.96/27'], 'ipv6': ['2a0e:b107:5c3:f::/64']}",,,DE,,MoeIX FSN,,['he'],
North America,21047,['Moe Internet Exchange - Seattle'],21047,,1728,https://moeix.top,,5809844,Seattle,,"{'ipv4': ['23.146.72.192/26'], 'ipv6': ['2a07:59c1:30ff:a::/64', '2a0a:280:f000:3::/64']}",47.61000,4082,US,-122.33000,MoeIX SEA,,"['he', 'pdb']",
Europe,,[],,,1836,,1237,618426,Chisinau,,"{'ipv4': ['193.17.78.0/24'], 'ipv6': ['2001:7f8:6a::/48']}",46.99985,,MD,28.78814,Moldova Internet Exchange,,['pch'],
Africa,15670,['KIXP - Nairobi icolo'],15670,Nairobi,509,https://portal.kixp.or.ke/public-content/policy,1924,,,MBA,"{'ipv4': ['196.60.2.0/24'], 'ipv6': ['2001:43f8:c0:2::/64']}",,3516,KE,,Mombasa Internet Exchange Point,,"['pdb', 'he', 'pch']",
North America,18980,['MonctonIX'],18980,New Brunswick,510,http://monctonix.ca,1965,6076211,Moncton,YQM,"{'ipv4': ['206.71.137.0/24'], 'ipv6': ['2001:504:37:30::/64', '2001:504:73:cafe::/64']}",,2070,CA,,Moncton Internet Exchange,770 St George Blvd,"['pdb', 'he', 'pch']",E1E 2C6
Europe,17140,['MIXP.me'],17140,,512,http://www.mixp.me/eng/,1998,3193044,Podgorica,,"{'ipv4': ['185.1.44.0/24'], 'ipv6': ['2001:7f8:22::/64']}",42.37000,1754,ME,19.25000,Montenegro Internet eXchange Point,,"['pdb', 'he', 'pch']",
North America,13363,"['MGMix Montgomery', 'MGMix']",13363,AL,513,http://www.mgmix.net,1907,4076784,Montgomery,MGM,"{'ipv4': ['206.53.200.0/24'], 'ipv6': ['2001:504:59::/64']}",,1212,US,,Montgomery Internet Exchange,445 Dexter Avenue,"['pdb', 'he', 'pch']",36104
North America,36666,[],36666,CA,1837,https://peering.la/,,5368361,Los Angeles,,"{'ipv4': ['149.112.77.0/24'], 'ipv6': ['2001:504:134::/64']}",,4309,US,,MorePeering Los Angeles,,"['he', 'pdb']",
North America,33411,[],33411,UT,1640,https://www.mwestix.net/,,,,,"{'ipv4': ['149.112.31.0/24'], 'ipv6': ['2602:fb05:1::/64']}",,3995,US,,Mountain West Internet Exchange,,"['he', 'pdb']",
Africa,4560,['MOZIX'],4560,,514,http://www.mozix.org.mz,158,1040652,Maputo,MPM,"{'ipv4': ['196.223.33.0/24', '192.168.10.0/24'], 'ipv6': ['2001:43f8:930:cafe::/64']}",-25.92000,528,MZ,32.57000,Mozambique Internet Exchange,,"['pdb', 'he', 'pch']",
Africa,14913,['TIX Tanzania - Mwanza'],14913,,516,http://tispa.or.tz/,1912,152224,Mwanza,,"{'ipv4': ['196.60.0.0/24'], 'ipv6': ['2001:43f8:0:200::/64']}",-2.52600,1574,TZ,32.90000,Mwanza Internet Exchange Point,,"['pdb', 'pch']",
Asia-Pacific,,[],,,517,http://www.myix.my,,1735161,Kuala Lumpur,,"{'ipv4': ['218.100.44.0/24'], 'ipv6': ['2001:de8:10::/112']}",3.13000,,MY,101.70000,MyIX,,['he'],
Asia-Pacific,19232,"['Myanmar Internet Exchange', 'MMIX Mandalay']",19232,,1766,https://www.mmix.net.mm,2338,1311874,Mandalay,,"{'ipv4': ['103.116.193.0/24'], 'ipv6': ['2001:df3:1300:2::/64']}",21.95883,4189,MM,96.08910,Myanmar Internet Exchange - Mandalay,,"['pdb', 'he', 'pch']",
Europe,1787,[],1787,Capital Region,1367,http://ixp.c.is,,3413829,,,"{'ipv4': ['185.1.200.0/26'], 'ipv6': ['2001:7f8:10c:1::/64']}",,3448,IS,,Múli IXP,,"['he', 'pdb']",
Europe,,[],,,996,,2117,2867543,Münster,,"{'ipv4': ['185.1.144.0/24'], 'ipv6': ['2001:7f8:df::/64']}",51.95000,,DE,7.48401,Münster Internet Exchange,,['pch'],
Africa,34408,"[""N'Djamena IX""]",34408,,1729,https://portal.djamix.td/customer/details,,2427123,N'Djamena,,"{'ipv4': ['196.60.106.0/24'], 'ipv6': ['2001:43f8:16a0::/64']}",12.12038,4081,TD,14.98742,N Djamena IX,Avenue du Colonel Hassan Moursal Kourda,"['he', 'pdb']",240
Africa,,[],,,1691,,2145,2427123,N'Djamena,NDJ,"{'ipv4': ['196.60.106.0/24'], 'ipv6': ['2001:43f8:16a0::/48']}",12.12038,,TD,14.98742,N'Djamena Internet Exchange Point,,['pch'],
Europe,293,['Nuernberger Internet Exchange [N-IX.de]'],293,,519,http://www.n-ix.net,,,,,"{'ipv4': ['195.85.217.0/24'], 'ipv6': ['2001:7f8:29:1::/64']}",,135,DE,,N-IX,,"['he', 'pdb']",
Latin America,,[],,GYE,520,,57,3657509,Guayaquil,,"{'ipv4': ['200.110.120.0/24'], 'ipv6': ['2001:13c7:6f40::/48']}",-2.15000,,EC,-79.88000,NAP AEPROVI Guayaquil,,['pch'],
Latin America,,[],,UIO,521,,58,3652462,Quito,,"{'ipv4': ['200.1.6.0/24'], 'ipv6': ['2001:13c7:6f00::/48']}",-0.15000,,EC,-78.48000,NAP AEPROVI Quito,,['pch'],
Latin America,,[],,,523,,41,3871336,Santiago,,"{'ipv4': ['192.168.173.0/24'], 'ipv6': []}",-33.38000,,CL,-70.78000,NAP Chile,,['pch'],
Latin America,10106,['NAP Colombia - IXP Colombia'],10106,Bogota,524,https://www.nap.co,49,,,,"{'ipv4': ['206.223.124.0/24', '206.223.124.128/25'], 'ipv6': ['2001:13c7:6000::/64', '2001:13c7:6000:1c1b::/64', '2001:13c7:6000:ddd::/64', '2001:13c7:6000:ee8::/64', '2001:13c7:6000:1969::/64', '2001:13c7:6000:1baf::/64', '2001:13c7:6000:283b::/64', '2001:13c7:6000:34b1::/64', '2001:13c7:6000:3700::/64', '2001:13c7:6000:376b::/64', '2001:13c7:6000:3a13::/64', '2001:13c7:6000:4001::/64', '2001:13c7:6000:4002::/64', '2001:13c7:6000:48f6::/64', '2001:13c7:6000:4be5::/64', '2001:13c7:6000:5be0::/64', '2001:13c7:6000:6ca2::/64', '2001:13c7:6000:6ca9::/64', '2001:13c7:6000:6d2f::/64', '2001:13c7:6000:cc60::/64', '2001:13c7:6000:cc6a::/64', '2001:13c7:6000:3b1d::/64', '2001:13c7:6000:4eb0::/64', '2001:13c7:6000:3a7a::/64', '2001:13c7:6000:4067::/64', '2001:13c7:6000:3901::/64', '2001:13c7:6000:ccf4::/64', '2001:13c7:6000:d1c::/64']}",,252,CO,,NAP Colombia,,"['pdb', 'he', 'pch']",
Latin America,,[],,,526,,52,3553478,Havana,,"{'ipv4': ['200.0.16.0/24'], 'ipv6': []}",23.05105,,CU,-82.61291,NAP de Cuba,,['pch'],
Latin America,,[],,,536,,984,3492908,Santo Domingo,,"{'ipv4': ['191.97.88.0/21'], 'ipv6': []}",18.43000,,DO,-69.88000,NAP del Caribe,,['pch'],
North America,,[],,Orlando,527,,307,4164138,Miami,,"{'ipv4': ['198.32.124.0/23'], 'ipv6': ['2001:478:124::/48']}",25.83000,,US,-80.29000,NAP of the Americas,,['pch'],
Latin America,10907,['NAP Ecuador - Guayaquil (managed by AEPROVI)'],10907,GYE,528,https://www.nap.ec,,3657509,Guayaquil,,"{'ipv4': ['200.110.120.0/25'], 'ipv6': ['2001:13c7:6f80::/64']}",-2.15000,1042,EC,-79.88000,NAP.EC - GYE,,['pdb'],
Latin America,10907,['NAP Ecuador - Quito (managed by AEPROVI)'],10907,UIO,529,https://www.nap.ec,,3652462,Quito,,"{'ipv4': ['200.1.6.0/25'], 'ipv6': ['2001:13c7:6006::/64']}",-0.15000,253,EC,-78.48000,NAP.EC - UIO,,['pdb'],
Latin America,,[],,GYE,530,https://www.nap.ec,,3657509,Guayaquil,,"{'ipv4': ['200.110.120.0/24'], 'ipv6': ['2001:13c7:6f80::/64']}",-2.15000,,EC,-79.88000,NAP.EC-GYE,,['he'],
Latin America,,[],,UIO,1692,https://www.nap.ec,,3652462,Quito,,"{'ipv4': ['200.1.6.0/24'], 'ipv6': ['2001:13c7:6006::/48']}",-0.15000,,EC,-78.48000,NAP.EC-UIO,,['he'],
Africa,14127,['NAPAfrica Cape Town'],14127,Western Cape,531,http://www.teraco.co.za,1308,3369157,Cape Town,SDB,"{'ipv4': ['196.10.140.0/24', '196.60.70.0/23'], 'ipv6': ['2001:43f8:6d1::/64']}",-33.98000,597,ZA,18.60000,NAPAfrica IX Cape Town,"CT1: Great Westerford Building, 240 Main RoadCT2: 57 Tiber Road Brackenfell","['pdb', 'he', 'pch']",
Africa,14127,['NAPAfrica Durban'],14127,KwaZulu-Natal,532,http://www.napafrica.net/napafrica-traffic/durban-internet-exchange/,1840,1007311,Durban,DUR,"{'ipv4': ['196.10.141.0/24'], 'ipv6': ['2001:43f8:6d2::/64']}",,969,ZA,,NAPAfrica IX Durban,"Riverhorse ValleyRiverhorse Cl, Newlands East","['pdb', 'he', 'pch']",4037
Africa,14127,['NAPAfrica Johannesburg'],14127,GP,533,https://www.napafrica.net,1306,993800,Johannesburg,JNB,"{'ipv4': ['196.60.8.0/22', '196.46.25.128/25', '196.60.8.0/23'], 'ipv6': ['2001:43f8:6d0::/64']}",,592,ZA,,NAPAfrica IX Johannesburg,5 Brewery StreetIsando,"['pdb', 'he', 'pch']",
Africa,14127,[],14127,,1578,https://www.napafrica.net,,3369157,Cape Town,,"{'ipv4': ['196.46.25.0/25'], 'ipv6': []}",-33.98000,3884,ZA,18.60000,NAPAfrica MAPS Cape Town,,"['he', 'pdb']",
Africa,14127,['MAPS @ NAPAfrica Johannesburg'],14127,GP,1318,https://www.napafrica.net,,993800,Johannesburg,,"{'ipv4': ['196.46.25.128/25'], 'ipv6': []}",,3403,ZA,,NAPAfrica MAPS Johannesburg,5 Brewery StreetIsando,['pdb'],
North America,2737,['NASA Ames Internet eXchange'],2737,CA,534,http://www.nasa.gov/centers/ames,,5375480,,,"{'ipv4': ['198.9.201.0/24', '198.9.202.0/24', '198.32.136.0/24', '198.32.153.0/24'], 'ipv6': ['2001:478:6663:100::/64', '2001:478:6663:200::/64']}",,428,US,,NASA-AIX,,"['he', 'pdb']",
Asia-Pacific,7741,['neuCentrIX - Bandung'],7741,Jawa Barat,1449,https://www.neucentrix.co.id,,1650357,,,"{'ipv4': ['36.91.197.0/26'], 'ipv6': []}",,3671,ID,,NCIX,,"['he', 'pdb']",
Asia-Pacific,16953,[],16953,,1319,https://jlm.net.id/our-products/internet-subscription-packages/jix/,,1642911,Jakarta,,"{'ipv4': ['202.145.15.0/24'], 'ipv6': ['2402:69c0:77::/64']}",-6.17444,3387,ID,106.82944,NCJX-Neutral Connect J-Xchange,,"['he', 'pdb']",
Asia-Pacific,,[],,,1177,,1546,1642911,Jakarta,,"{'ipv4': ['218.100.72.0/23'], 'ipv6': ['2001:df0:b1:72::/63']}",-6.17444,,ID,106.82944,NEX Internet Exchange,,['pch'],
Europe,,[],,,539,https://www.nix.no,,3143244,Oslo,,"{'ipv4': ['193.156.90.0/24', '185.1.55.0/24'], 'ipv6': ['2001:7f8:12:1::/64']}",59.95000,,NO,10.70000,NIX,,['he'],
Asia-Pacific,24699,"['Neutral Internet Exchange Bangladesh', 'NIX-BD']",24699,,1088,http://www.nixbd.net/,2159,1185103,Noakhali,,"{'ipv4': ['103.146.134.0/24', '198.32.168.0/24'], 'ipv6': ['2001:df2:6080:e::/64']}",22.82518,2775,BD,91.08219,Noakhali Internet Exchange,,"['pch', 'he', 'pdb']",
Europe,155,"['NIX.CZ', 'Neutral Internet Exchange in the Czech Republic']",155,,541,http://www.nix.cz/,55,,,,"{'ipv4': ['91.210.16.0/22', '194.50.100.0/24'], 'ipv6': ['2001:7f8:14::/64', '2001:7f8:14:5ec::/64']}",,71,,,NIX.CZ - Neutral Internet eXchange for the Czech Republic,,"['pdb', 'he', 'pch']",
Europe,155,[],155,Prague,1146,http://www.nix.cz/,,3067696,Prague,,"{'ipv4': ['194.50.100.0/24'], 'ipv6': ['2001:7f8:14:5ec::/64']}",,2848,CZ,,NIX.CZ FENIX,,['pdb'],
Europe,155,"['NIX.SK', 'Neutral Internet eXchange Slovakia']",155,,542,https://www.nix.sk/sk,574,3060972,Bratislava,,"{'ipv4': ['194.30.187.0/24'], 'ipv6': ['2001:7f8:91::/64']}",,299,SK,,NIX.SK - exSitelIX,,"['pdb', 'he', 'pch']",
Europe,,[],,,947,https://www.nix.no/,,3143244,Oslo,,"{'ipv4': ['193.156.120.0/24', '185.1.65.0/26'], 'ipv6': ['2001:7f8:12:2::/64']}",59.95000,,NO,10.70000,NIX2,,['he'],
